Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
132604,0,0.0358056,62,0,0.26889144600000003,7820.0,27,0,1,0,0.0
20062,1,0.6747573570000001,53,0,2.1623277180000002,3264.0,21,0,4,0,0.0
103515,0,0.10767662300000001,72,0,1726.0,,6,0,1,0,1.0
47456,0,0.021653175,63,0,0.166440875,15500.0,14,0,2,0,1.0
52117,0,0.00043478300000000006,50,0,0.573263434,3814.0,8,0,2,0,2.0
56649,0,0.08354276299999999,60,0,0.634894184,6000.0,9,0,2,0,0.0
36811,0,0.9999998999999999,42,0,0.29716266,9233.0,3,0,1,0,1.0
135528,0,0.9999998999999999,41,0,0.0,0.0,0,0,0,0,0.0
100351,1,0.896123151,35,1,0.444711058,5000.0,10,0,1,0,4.0
134945,0,0.441147701,31,0,0.571516017,4900.0,7,0,2,0,1.0
67752,0,0.9999998999999999,21,98,0.0,400.0,0,98,0,98,0.0
77564,0,0.0030898009999999997,63,0,6.0,,6,0,0,0,
27635,0,0.023655791000000002,44,1,0.009471192,3800.0,4,0,0,0,1.0
118968,0,0.621058759,36,0,4184.0,,15,0,2,0,6.0
125189,0,0.071013703,36,0,0.097835498,1154.0,7,0,0,0,2.0
60042,0,0.106826373,62,0,0.13682193199999998,12000.0,4,0,1,0,2.0
123989,0,0.063053997,35,0,0.025647736,3820.0,8,0,0,0,0.0
119965,1,0.9999998999999999,31,0,0.204568024,3020.0,2,6,0,1,1.0
58156,0,0.0,83,0,34.0,,3,0,0,0,0.0
60814,0,1549.0,60,0,0.22771815199999998,15000.0,7,0,2,0,0.0
95410,0,0.875370821,44,0,0.564673157,10065.0,4,0,2,0,0.0
61144,0,0.010652407,72,0,283.0,,7,0,0,0,0.0
2627,0,0.160898806,36,0,2.512269939,325.0,11,0,1,0,0.0
92434,0,0.9999998999999999,39,0,1574.0,,3,0,2,0,0.0
69297,0,0.40157723799999995,60,0,0.247000571,5250.0,7,0,1,0,0.0
63629,0,0.001866617,60,0,1395.0,,7,0,1,0,
34019,0,0.9999998999999999,58,2,0.303657829,5166.0,2,0,1,0,0.0
3302,0,0.75762641,44,0,0.250085587,5841.0,8,0,0,0,2.0
133433,0,0.9999998999999999,45,0,0.269949066,2355.0,4,0,0,0,3.0
145800,0,0.0,33,0,209.0,,5,0,0,0,
52712,1,0.545738341,48,2,0.047097225,4288.0,6,0,0,0,1.0
100364,0,0.611370555,58,0,0.61546894,8209.0,13,0,2,0,0.0
149413,0,0.033096857,37,0,0.727318804,7891.0,15,0,3,0,1.0
10744,0,0.00799985,64,0,0.40539961399999996,14000.0,13,0,4,0,1.0
62781,0,0.0,36,0,0.16709395300000002,6630.0,11,0,0,0,0.0
70204,0,0.258774123,31,0,0.903883122,2600.0,9,0,1,0,1.0
108908,0,0.010181818,41,1,0.45719764399999996,7300.0,10,0,1,0,2.0
39845,0,0.02837818,32,0,491.0,,4,0,1,0,0.0
76167,0,0.018479261,87,0,13.0,,3,0,0,0,
28444,0,0.0,52,0,0.576842105,1424.0,9,0,0,0,0.0
89327,0,0.47884187100000003,33,0,0.670705847,3300.0,3,0,2,0,0.0
122945,0,0.024746119,56,0,0.45883790700000004,9000.0,12,0,3,0,0.0
118297,0,0.058459809,42,0,0.008486977,6833.0,4,0,0,0,3.0
112644,0,0.091206594,63,0,2151.0,,4,0,1,0,0.0
137298,0,0.73719295,75,0,0.238113949,2544.0,7,0,0,0,0.0
30268,0,0.513542992,32,0,0.047401485,1750.0,3,0,0,0,0.0
75208,0,0.114263794,59,0,0.40025802299999996,6200.0,20,0,2,0,0.0
146089,0,1.0,74,0,1085.0,,5,0,1,0,0.0
120108,0,0.006094298000000001,49,0,0.950301904,6458.0,18,0,3,0,0.0
50539,0,0.023238346,31,0,0.288685946,1970.0,8,0,0,0,0.0
69699,0,0.120771815,27,0,0.162408354,4500.0,8,0,0,0,0.0
62317,0,0.18774797699999998,27,0,0.50499902,5100.0,6,0,1,1,0.0
78295,0,0.0032477709999999996,53,0,12.0,,7,0,0,0,0.0
107561,0,0.807474797,26,0,1040.0,,12,0,0,0,
137548,0,0.8050749709999999,32,0,0.31453102899999996,9200.0,8,0,1,2,0.0
83536,0,0.066615019,60,1,0.187909876,15400.0,13,0,2,0,0.0
21573,0,0.8376324740000001,56,0,2936.0,,9,0,2,0,
80994,0,0.721920991,57,0,2403.0,,4,0,1,0,0.0
52966,1,0.9999998999999999,42,0,0.35241349899999996,4681.0,2,0,1,2,2.0
108110,0,0.09140431199999999,75,0,0.274431522,5760.0,4,0,1,0,0.0
60285,0,0.002380606,51,0,0.17852738199999998,30000.0,13,0,1,0,0.0
114794,0,0.024866084,68,0,0.21791488,6061.0,11,0,1,0,0.0
78754,0,0.03854173,61,0,0.18059757899999998,5287.0,10,0,0,0,1.0
38586,0,0.017099145,75,0,0.005997001,3334.0,3,0,0,0,1.0
38776,0,0.000419149,39,0,0.201017812,3929.0,5,0,2,0,0.0
112653,0,0.003343747,83,0,0.15663186,4500.0,13,0,0,0,1.0
90764,0,0.0,59,0,0.241103559,2500.0,5,0,0,0,0.0
128088,0,0.32149323,51,0,0.25794091,19833.0,16,0,2,0,2.0
77427,0,0.7687115640000001,29,0,0.200927852,6250.0,8,0,0,0,1.0
131114,0,0.16288371199999999,47,0,0.277897768,4166.0,5,0,1,0,3.0
99646,0,0.004329488,69,0,1525.0,,8,0,1,0,
78016,0,0.022044202000000002,33,0,0.207943365,8333.0,8,0,2,0,0.0
96254,0,0.816568683,44,0,0.345163709,4000.0,4,0,0,0,6.0
132936,0,0.9999998999999999,85,0,0.0,,0,0,0,0,0.0
109773,0,0.11931741,79,0,131.0,,3,0,0,0,0.0
89875,0,0.007654836,73,0,24.0,,10,0,0,0,0.0
94014,0,0.11394430300000001,59,0,0.169491525,6666.0,5,0,1,0,1.0
13133,0,0.077043266,61,0,81.0,,5,0,0,0,0.0
136241,0,1.004999,47,0,0.28194361100000004,5000.0,7,0,1,1,3.0
74279,0,0.0,31,0,0.24143964,4000.0,2,0,1,0,0.0
28206,0,0.011727311,66,0,0.0117624,5100.0,28,0,0,0,0.0
1407,0,0.9999998999999999,44,0,0.514308746,2480.0,7,0,1,0,5.0
86035,0,0.237655118,63,1,0.22598953300000002,13566.0,4,0,1,0,1.0
13709,0,0.966022652,36,4,0.310125432,5500.0,5,0,1,1,2.0
570,0,0.8754406579999999,37,0,0.437717467,1436.0,5,0,0,0,1.0
27617,0,0.43482966100000003,30,2,0.309738052,5000.0,13,0,1,0,0.0
84090,0,0.024179676,67,0,44.0,,8,0,0,0,0.0
96401,0,0.04270337,55,0,0.13012426800000002,7000.0,3,0,1,0,0.0
79381,0,0.202927652,50,0,0.48760141700000004,8750.0,18,0,2,0,0.0
67039,0,1.083944037,25,1,0.381954184,6416.0,4,2,0,0,0.0
1585,0,0.31007646699999997,37,0,0.255326195,9058.0,7,0,1,0,0.0
108373,0,0.30754365100000003,50,0,0.386075949,7583.0,16,0,1,0,0.0
112877,0,0.869184486,46,2,0.239267951,20708.0,14,0,3,0,3.0
118601,0,0.094265843,63,0,0.276124732,4200.0,6,0,1,0,0.0
90425,0,0.039679558999999996,51,0,0.36306729299999996,5750.0,11,0,1,0,1.0
29641,0,0.021911227999999998,40,0,0.315595201,3250.0,7,0,1,0,0.0
108566,0,0.005083122,79,0,3.0,,2,0,0,0,0.0
64153,0,0.217929165,26,0,0.306564479,3000.0,4,0,1,0,0.0
125185,0,0.203315396,57,0,0.837432513,3333.0,11,0,2,0,0.0
36654,1,0.011595931,64,0,0.459478758,2800.0,10,0,0,0,0.0
48158,0,0.553889222,31,0,0.080905039,2916.0,4,0,0,0,1.0
109725,0,0.0021897170000000003,75,0,1865.0,,6,0,1,0,0.0
143725,1,0.9999998999999999,49,2,0.526303646,4333.0,2,1,1,0,0.0
25226,0,0.031570276,51,0,0.288149484,6100.0,7,0,1,0,0.0
148206,0,0.0028466740000000004,60,0,0.22086847899999998,3200.0,11,0,1,0,0.0
48618,0,0.583511187,41,0,0.13560862699999998,12100.0,7,0,0,1,2.0
136614,0,0.173121352,37,0,0.706764662,13333.0,14,0,5,0,2.0
126669,0,0.00042913699999999995,68,0,0.07622482,8041.0,11,0,1,0,0.0
120505,0,0.03343541,48,0,0.005923731999999999,2700.0,2,0,0,0,0.0
102676,0,0.026589696,58,0,892.0,,5,0,1,0,0.0
21968,0,0.097197376,46,0,0.142171566,5000.0,4,0,0,0,1.0
115917,0,0.17778789600000003,54,0,0.7893026740000001,4000.0,16,0,2,0,0.0
12936,0,0.035788397,89,0,39.0,0.0,6,0,0,0,0.0
108817,0,0.028146063,57,1,2016.0,,9,0,1,0,0.0
121006,0,0.02719864,71,0,16.0,,1,0,0,0,0.0
81107,0,0.9999998999999999,79,0,0.0,,1,0,0,0,
95488,0,0.08724563800000001,35,0,0.409471784,21600.0,7,0,4,0,2.0
140894,1,0.51663798,45,0,584.0,,6,0,0,2,0.0
82076,0,0.0,77,0,0.00017999599999999998,16666.0,4,0,0,0,0.0
145713,0,0.016666088,49,0,1.413549388,5800.0,13,0,8,0,4.0
12697,0,0.011933068,48,0,0.225393805,9458.0,14,0,1,0,1.0
115814,1,0.49587283600000004,58,0,1.015996001,4000.0,13,1,3,0,1.0
25781,0,0.527629502,49,2,0.455886158,3864.0,10,0,2,0,2.0
87856,0,0.9999998999999999,56,0,0.0017946879999999998,2785.0,1,0,0,0,0.0
115936,0,0.9999998999999999,38,0,0.0,,0,0,0,0,0.0
126169,0,0.14436101199999998,33,0,0.7461694659999999,5416.0,6,0,2,0,0.0
25535,0,0.093013239,49,0,0.436778372,3550.0,10,0,1,0,0.0
54912,0,0.024627756,89,0,0.005135176,6620.0,3,0,0,0,0.0
70343,0,0.26917822199999997,49,0,0.367726455,5000.0,15,0,2,0,0.0
64833,0,0.09772899,75,0,0.031507513,2062.0,3,0,0,0,0.0
27707,0,0.043109195,50,0,0.074347039,7733.0,7,0,0,0,0.0
93621,0,0.055187848,64,0,34.0,,1,0,0,0,1.0
71160,0,0.03139686,71,0,0.002695055,7420.0,3,0,0,0,0.0
70878,0,0.983936002,34,0,0.206625865,7515.0,8,0,0,1,0.0
126839,0,0.231635244,40,0,0.003089969,100000.0,3,0,0,0,0.0
72156,0,0.07698416599999999,59,0,0.44103225799999995,3874.0,8,0,1,0,0.0
53293,0,0.6392328420000001,52,0,3223.0,,20,0,2,0,0.0
103309,0,0.043822241,56,0,0.43518060399999997,8083.0,6,0,2,0,2.0
95495,0,0.9477784020000001,54,0,0.464353278,18500.0,16,1,2,0,2.0
142079,0,0.281682473,65,0,0.5043630020000001,4583.0,11,0,1,0,1.0
143372,0,0.018884355,55,0,0.308263882,9958.0,12,0,1,0,1.0
32449,0,0.533677175,46,0,0.490658076,10864.0,8,0,2,0,4.0
29652,0,0.08711179699999999,43,0,1.724647194,3046.0,10,0,2,0,1.0
22297,0,0.21590768600000002,47,0,7638.0,,9,0,2,0,2.0
56908,0,0.023579132000000003,57,0,0.299046087,8700.0,12,0,3,0,0.0
142003,0,0.663867227,54,0,0.438155136,5246.0,16,0,1,0,0.0
84708,0,0.795437678,43,0,0.401229823,6504.0,14,0,2,0,3.0
137649,0,0.028048096,81,0,0.247359644,3597.0,7,0,1,0,0.0
83712,0,0.01301974,47,0,0.00379924,5000.0,2,0,0,0,3.0
57958,0,0.050574121,68,0,0.371926046,5570.0,10,0,1,0,0.0
67948,0,0.0,45,0,0.599133261,4614.0,10,0,2,0,1.0
59068,0,0.031722589,78,0,0.017423593,3500.0,9,0,0,0,0.0
123936,0,0.825454403,53,0,0.566041329,10500.0,10,0,2,0,2.0
136359,1,0.780747205,51,0,0.268395563,6400.0,12,0,1,0,0.0
16576,0,0.00399983,66,0,0.099028756,5250.0,4,0,0,0,0.0
131560,0,0.005214104000000001,56,0,0.43670356200000005,10750.0,11,0,3,0,0.0
89112,0,0.008571184,54,0,3008.0,,11,0,3,0,2.0
66035,0,0.0101089,66,0,0.38713092600000004,8500.0,14,0,2,0,0.0
21580,0,0.052824529,35,0,0.24879923199999998,1040.0,8,0,0,0,0.0
120329,0,1.1694352159999999,42,0,0.15129151300000002,8400.0,2,2,1,0,3.0
18704,0,0.11068893099999999,67,1,0.28698224899999997,6083.0,8,0,1,0,0.0
97356,0,0.173850215,50,0,0.021518278999999998,12500.0,7,0,0,0,1.0
17429,0,0.009999524000000001,54,0,0.17632941800000002,7916.0,6,0,1,0,0.0
97184,1,0.597796143,33,2,0.42473579,3500.0,12,0,2,1,0.0
51482,0,0.244777285,61,4,1.974682025,8333.0,11,1,1,1,2.0
32342,0,0.312419645,71,0,1433.0,,3,0,1,0,0.0
116490,0,0.0035498759999999996,70,0,3872.0,,9,0,2,0,0.0
117502,0,0.09780867900000001,31,0,3220.0,,14,0,1,0,0.0
131865,0,0.075414594,56,0,0.686530942,7416.0,20,0,2,0,0.0
122317,0,0.0,50,0,0.234529497,9000.0,7,0,1,0,3.0
36445,1,0.998461775,51,1,0.458009255,10156.0,6,1,2,2,1.0
10997,0,0.017204435,45,0,0.220755266,10300.0,8,0,2,0,4.0
59368,0,0.0,37,0,0.37793701,6000.0,7,0,1,0,0.0
137630,0,0.22316334300000001,29,0,0.22594863899999998,5217.0,12,0,2,0,0.0
9838,0,0.396806699,50,0,1727.0,,12,0,0,0,0.0
101933,1,0.641354589,54,4,0.587639574,3850.0,8,0,1,2,1.0
28399,0,0.33079606699999997,55,0,0.534496864,11000.0,18,0,2,0,0.0
128928,0,0.011184369,45,0,0.00619876,5000.0,6,0,0,0,0.0
127366,0,0.009386166,90,0,0.542600897,1783.0,6,0,1,0,0.0
53514,0,0.55350348,69,0,0.515346939,12249.0,31,0,2,0,0.0
10215,0,0.074697043,35,0,0.556218207,5700.0,24,0,2,0,2.0
38695,0,0.000245605,69,0,0.24688763100000002,6184.0,10,0,2,0,0.0
135415,0,0.15927579999999997,63,0,704.0,,10,0,0,0,0.0
90004,0,0.449601904,34,0,0.34099505399999996,10310.0,8,0,2,0,2.0
148954,0,0.9999998999999999,49,0,1239.0,,5,0,2,0,0.0
20520,0,0.041693084,58,0,0.45346869700000003,6500.0,10,0,2,0,1.0
5871,0,0.303080099,40,0,0.241652518,5300.0,11,0,0,0,1.0
122760,1,0.083958818,52,0,0.6855845629999999,18500.0,26,0,5,0,1.0
129402,0,0.929860483,57,1,2.175515303,1600.0,9,0,1,0,0.0
118864,0,0.424422011,56,0,0.41941411700000003,9250.0,16,0,2,0,0.0
33205,0,0.007099645,63,0,0.30441118,7548.0,7,0,1,0,0.0
1052,0,0.996101804,43,0,2.5791717419999998,1641.0,9,0,2,0,3.0
125477,0,0.280914756,59,0,0.556073174,8800.0,10,0,2,0,1.0
12244,0,0.0,44,0,1.508196721,2500.0,4,0,1,0,0.0
86514,0,0.08084143,26,1,0.663824604,820.0,4,0,0,0,0.0
70745,0,0.052981962,40,0,0.459954005,10000.0,5,0,3,0,5.0
14502,1,0.9999998999999999,23,0,0.0,2870.0,0,0,0,0,0.0
76057,0,0.19717058,64,0,527.0,,6,0,1,0,0.0
97088,1,0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
9575,0,0.046593663,62,0,44.0,,5,0,0,0,0.0
130796,0,0.421578422,35,2,0.119968009,3750.0,8,4,0,0,0.0
73093,0,0.9999998999999999,26,0,0.22457378,1700.0,2,0,0,0,0.0
106181,0,0.3998001,62,0,0.31893347,7800.0,14,0,2,0,1.0
146267,0,0.000725795,61,0,247.0,,21,0,0,1,0.0
34762,1,0.6817576559999999,40,0,151.0,,3,3,0,0,0.0
144429,0,0.0,23,0,0.079178082,3649.0,1,0,0,0,0.0
45721,0,0.17152177300000002,46,0,0.69050476,12500.0,11,0,5,0,2.0
101938,0,0.52602257,33,0,0.214304258,7703.0,5,0,0,0,3.0
149102,0,0.300757663,59,0,0.295924574,3287.0,6,0,1,0,0.0
91990,0,0.044809418,45,0,0.575309715,4600.0,11,0,1,0,2.0
47086,0,0.387879071,66,0,0.6940611879999999,5000.0,12,0,2,0,0.0
122200,0,0.362547775,60,1,7232.0,,12,0,2,1,0.0
52041,0,0.833598288,61,0,0.634780435,12000.0,12,0,2,0,0.0
119249,1,0.13094009,39,0,0.077288942,9250.0,3,0,0,0,0.0
43230,0,0.09824461300000001,69,0,0.30285313399999997,8551.0,18,0,1,0,1.0
7196,0,0.9999998999999999,59,0,0.301039222,2982.0,4,0,0,0,0.0
105002,0,0.729196148,71,0,0.5423293020000001,10500.0,13,0,1,0,0.0
62772,0,0.12402528,61,0,4069.0,,7,0,3,0,0.0
33641,0,0.6975019090000001,65,0,0.38608913,2400.0,4,0,0,0,0.0
106329,0,0.007361726,63,1,7870.0,,24,0,6,0,0.0
29117,0,0.883023395,46,1,0.217156569,3333.0,4,0,0,0,2.0
136535,0,0.015237266000000001,45,1,0.65874308,6141.0,5,0,1,0,2.0
122890,0,0.9999998999999999,35,0,1678.0,,2,0,1,0,0.0
1752,0,0.022417562000000002,72,0,0.0018257689999999999,7667.0,2,0,0,0,0.0
61046,0,0.020044878999999998,64,0,0.02327362,75750.0,6,0,2,0,1.0
117395,1,0.9999998999999999,27,2,0.002482416,2416.0,1,0,0,0,0.0
36375,0,0.9999998999999999,77,0,0.0,,2,0,0,0,0.0
24858,1,0.9999998999999999,34,4,0.025019963,3756.0,1,1,0,0,1.0
47901,0,0.003295556,62,0,0.21205207399999998,7450.0,15,0,2,0,0.0
99625,1,0.680640954,29,0,0.387799564,1835.0,5,0,0,0,1.0
33219,0,0.9999998999999999,74,0,0.284318081,2250.0,3,0,0,0,0.0
4518,0,0.054743094000000006,42,2,0.21293089199999998,6062.0,19,0,1,1,2.0
10352,1,0.9999998999999999,58,1,0.145141943,2500.0,1,1,0,0,0.0
45320,0,0.27163781600000003,42,0,0.21259580100000003,3000.0,5,0,0,0,0.0
83350,0,0.616012957,52,3,0.471480245,7187.0,15,0,2,0,0.0
85416,0,0.002189621,52,0,3530.0,,12,0,2,0,0.0
12386,0,0.045689173,46,0,0.017497084,6000.0,8,0,0,0,3.0
137864,0,0.020546695,48,0,0.791841632,3333.0,5,0,1,0,0.0
103000,0,0.529324261,45,0,0.615907966,8083.0,13,0,2,0,1.0
7024,0,0.9999998999999999,32,0,0.712762413,3000.0,6,0,1,0,4.0
66626,0,0.043014507,36,0,0.0038091609999999997,10500.0,9,0,0,0,0.0
44717,0,0.08491726,47,0,0.28571428600000004,17618.0,11,0,1,0,4.0
109562,0,0.004959901,84,0,0.004663558,1500.0,6,0,0,0,0.0
36234,0,0.141217324,72,1,0.413773148,6911.0,11,0,2,0,0.0
96708,0,0.9999998999999999,56,0,0.002026342,986.0,0,0,0,0,1.0
86724,0,0.05114506,60,0,0.078303426,5516.0,11,0,0,0,1.0
80886,0,0.204679532,86,0,70.0,,1,0,0,0,0.0
57155,0,0.300573227,57,3,0.215525198,10833.0,11,0,1,0,1.0
49028,0,0.675071733,50,0,1.035990582,2972.0,6,0,2,0,1.0
85065,0,0.010443063,58,0,0.07710535,21100.0,11,0,1,0,0.0
41929,1,0.641476446,39,1,0.623857956,5800.0,11,0,1,0,0.0
27473,0,0.566858285,42,1,0.083993281,4166.0,4,0,1,0,0.0
84161,0,0.8838640209999999,29,1,0.55011839,3800.0,5,0,2,0,0.0
115418,0,0.063117931,47,0,0.512697461,5000.0,16,0,2,0,2.0
145490,0,2.124728379,28,2,0.589412524,1548.0,8,0,0,1,0.0
81862,0,0.274970005,82,0,0.05880444,15406.0,14,0,0,0,0.0
74910,0,0.30608918399999996,34,0,1.5192644480000002,2283.0,10,0,2,0,1.0
18521,0,0.184473169,41,1,0.222510823,8084.0,13,0,2,0,2.0
47848,0,0.34032476899999997,45,0,0.6560687860000001,5000.0,13,0,1,0,2.0
124996,0,0.383512423,34,2,0.73046875,3583.0,12,0,2,0,0.0
95122,1,0.5762974439999999,50,0,0.259204471,6083.0,8,0,0,1,3.0
68063,0,0.36031709799999995,66,0,0.345228934,10395.0,12,0,1,0,1.0
6586,0,0.9999998999999999,42,0,5.0,,1,3,0,0,0.0
13753,0,0.109080993,71,0,0.293263509,4200.0,5,0,1,0,0.0
31152,1,0.7050514920000001,39,0,0.9631797120000001,4100.0,13,4,2,2,0.0
131151,0,0.043473112,52,0,9616.0,,20,0,9,0,1.0
124101,0,0.22241798,83,0,0.210679869,11310.0,7,0,2,0,0.0
125162,0,0.07489483,41,0,0.524895021,5000.0,10,0,1,0,2.0
90896,0,0.474161412,45,0,401.0,,7,0,0,0,0.0
2959,0,0.007047052,68,0,37.0,,17,0,0,0,
129366,0,0.07090577,73,0,0.285319834,4345.0,10,0,1,0,1.0
46881,0,0.150110375,31,0,0.44955045,1000.0,4,0,0,0,0.0
112188,0,0.513087465,35,1,261.0,,3,0,0,0,
20825,0,0.186525423,47,0,0.346365851,7800.0,23,0,1,0,2.0
93241,0,0.057786316,39,0,0.581385643,4791.0,7,0,2,0,0.0
27756,0,0.103752336,53,0,0.304674255,4128.0,10,0,2,0,0.0
13342,0,0.011195145,63,0,0.049370277000000004,7939.0,6,0,0,0,0.0
92945,1,1.25748503,45,2,0.570097705,4400.0,4,4,1,3,3.0
51544,0,0.026615932999999998,39,0,0.088536813,8583.0,9,0,0,0,2.0
14664,0,0.046658807000000004,44,1,1.395442852,2720.0,10,0,1,0,1.0
99849,0,0.07777276799999999,46,5,1254.0,,9,0,0,0,0.0
148169,0,0.015284623,59,0,1284.0,,5,0,1,0,3.0
129076,0,0.17157039100000002,36,3,0.170157068,4583.0,7,0,0,0,2.0
128615,0,0.153719674,39,0,1229.0,,6,0,1,0,1.0
59271,0,0.466576671,37,1,3351.0,,8,0,1,0,3.0
5617,0,0.0037230740000000003,59,0,0.112115732,1658.0,3,0,0,0,0.0
22429,0,0.9999998999999999,51,0,0.0,,0,0,0,0,
79552,0,0.823176823,23,0,0.03665852,4500.0,3,0,0,0,0.0
36776,0,0.09766053300000001,44,0,0.320775321,7325.0,9,0,2,0,1.0
24742,0,0.828540987,46,0,0.520394737,7599.0,7,0,1,0,1.0
62520,0,0.09599474,52,0,0.007026078000000001,7400.0,4,0,0,0,1.0
135653,0,0.40428648799999994,46,1,0.251942548,4246.0,24,1,1,0,1.0
3503,0,0.040806774,29,0,0.285567364,5833.0,5,0,1,0,0.0
38677,0,0.007968898,59,0,0.011647972,2317.0,19,0,0,0,0.0
110488,0,0.21127036100000002,49,0,2419.0,,14,0,1,0,0.0
105442,0,0.140828296,50,0,0.102223268,8500.0,17,0,0,0,3.0
139887,0,0.033541009,62,0,0.365401396,4583.0,12,0,1,0,0.0
73593,0,0.21038920000000003,73,0,0.039641732,6028.0,7,0,0,0,0.0
12089,0,0.059998182000000004,67,0,1426.0,,11,0,3,0,
42870,0,0.315216315,31,0,1.104456825,1435.0,10,0,2,0,0.0
46373,0,0.132444242,61,0,0.36277400299999996,7800.0,14,0,1,0,0.0
43569,1,0.684986663,53,2,0.25486057100000004,9000.0,11,0,1,3,1.0
134120,0,0.456534557,45,0,0.561339487,9316.0,12,0,4,0,3.0
41135,1,0.573796369,36,0,0.322923173,1600.0,8,0,0,1,2.0
136497,0,0.011464238,52,1,0.623261694,2372.0,10,0,0,0,0.0
21328,0,0.262308683,55,0,0.45210957799999996,5000.0,9,0,1,0,0.0
52423,0,0.035802342,51,0,0.354518371,6041.0,9,0,2,0,0.0
87792,0,0.21684705,63,0,0.054393939,6599.0,4,0,0,0,0.0
141768,0,0.067672432,52,0,0.169566087,5000.0,8,0,2,0,0.0
146136,0,0.014964763999999998,53,0,0.185283924,3750.0,11,0,1,0,0.0
122007,0,0.063112215,49,0,0.068418172,1826.0,5,0,0,0,0.0
56780,0,0.055262392,45,0,0.046225185,6900.0,4,0,0,0,0.0
128381,0,0.18300069100000002,30,1,0.221145108,3300.0,6,0,0,0,0.0
76184,1,0.530995867,65,0,0.089475989,6850.0,3,0,0,0,0.0
144501,0,0.055462969,50,0,0.057698337999999995,3188.0,2,0,0,0,1.0
33031,0,0.0,51,0,0.23478582899999997,8100.0,2,0,1,0,2.0
36975,0,0.036947601000000004,64,0,0.7174402129999999,12000.0,14,0,4,0,2.0
97582,0,0.234405993,39,0,0.17670582399999998,4000.0,9,0,0,0,2.0
37339,0,0.0017499129999999999,47,0,0.000999001,1000.0,2,0,0,0,0.0
91974,0,0.565582523,44,0,0.451753446,14000.0,12,0,3,0,2.0
47188,0,0.057742067,65,0,0.012003361,8330.0,7,0,0,0,0.0
10150,0,0.051638631,65,0,0.122377943,10916.0,8,0,1,0,0.0
115017,0,0.000744025,62,0,0.320824362,3250.0,9,0,1,0,0.0
76973,0,0.844075646,60,0,0.604840831,3800.0,9,0,2,0,1.0
63261,0,0.06818056900000001,70,0,0.28430172600000003,41666.0,12,0,4,0,2.0
83644,0,0.036937893,68,0,1.112203217,7833.0,14,0,4,0,0.0
47746,0,0.340448704,62,0,0.70101899,4317.0,11,0,2,0,4.0
25174,0,0.012458028999999999,53,0,1.0262434390000001,4000.0,14,0,2,0,1.0
49665,0,0.085978505,24,0,0.012180268000000001,820.0,1,0,0,0,0.0
103522,0,0.0,65,0,1290.0,,3,0,0,0,0.0
149333,0,0.109621574,54,0,2582.0,,4,0,1,0,0.0
111462,0,0.605087182,41,0,0.605583071,2220.0,7,0,1,0,2.0
91191,0,0.959969428,46,0,0.45503692,7583.0,8,0,1,0,3.0
55547,0,0.18588552,62,0,12302.0,,16,0,8,0,0.0
24894,0,0.195823157,48,0,0.351751638,10532.0,8,0,2,0,2.0
43709,0,0.034518619,54,0,0.07297135099999999,13333.0,2,0,1,0,4.0
8476,0,0.661916904,37,0,2955.0,0.0,4,0,1,0,1.0
125682,0,0.581502434,25,0,652.0,,5,0,0,0,0.0
59749,0,0.24770574,65,0,0.75109075,4583.0,17,0,1,0,0.0
132841,0,0.764826543,68,1,0.419742072,12328.0,13,0,2,0,1.0
145320,0,0.018737266000000002,49,0,0.335833208,6666.0,9,0,1,0,2.0
101852,0,0.02506611,46,0,0.008999182,3666.0,4,0,0,0,0.0
57321,0,0.885556006,55,0,0.19842969300000002,1400.0,1,0,0,0,0.0
21344,0,0.000123892,34,0,0.089610513,10500.0,12,0,1,0,0.0
82594,0,0.5772345839999999,37,0,0.307956006,7000.0,11,0,0,0,3.0
141972,1,0.668161435,57,2,0.454403172,9583.0,5,3,2,1,1.0
115068,0,0.49605984299999994,45,0,1.314310799,1138.0,9,0,0,0,0.0
79051,0,0.019056005,70,0,920.0,,7,0,1,0,0.0
62314,0,0.313682819,41,1,0.256303739,10350.0,6,0,1,0,3.0
4223,0,0.538092382,41,0,0.13460470300000002,5400.0,3,0,0,0,0.0
48865,0,0.38305826600000004,53,0,0.422661547,33333.0,9,0,5,0,0.0
15523,0,0.025364351,66,0,0.17284839800000001,8330.0,11,0,2,0,0.0
39894,0,0.0,46,0,0.162810781,22000.0,6,0,1,0,0.0
144507,0,0.0,66,0,0.0,5000.0,7,0,0,0,0.0
136429,0,0.0151005,56,1,0.238410596,3925.0,9,0,1,0,0.0
18723,0,0.834241204,49,0,0.396241503,2500.0,7,0,0,0,0.0
105169,0,0.5692503179999999,54,0,0.513017018,17745.0,17,0,4,0,0.0
29336,1,0.80058651,31,0,0.397911833,6033.0,11,0,1,0,0.0
17953,0,0.852660579,50,0,0.34746639100000004,2900.0,13,0,0,0,0.0
131581,0,0.16639168,53,0,2181.0,0.0,6,0,2,0,3.0
86616,0,0.00041999199999999995,57,0,0.05228422,11666.0,6,0,2,0,1.0
