step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
75,'C194016923','3','F','28007','M1823072687','28007','es_transportation',10.79,0
163,'C873821675','4','M','28007','M1823072687','28007','es_transportation',36.62,0
113,'C1141582476','2','F','28007','M1823072687','28007','es_transportation',13.84,0
71,'C1953142190','2','M','28007','M348934600','28007','es_transportation',0.28,0
134,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',5.5,0
136,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',5.0,0
84,'C1575099263','2','M','28007','M348934600','28007','es_transportation',3.3,0
100,'C381250974','2','F','28007','M1823072687','28007','es_transportation',15.55,0
107,'C233548839','2','F','28007','M1823072687','28007','es_transportation',31.1,0
122,'C320437746','3','F','28007','M1823072687','28007','es_transportation',17.56,0
16,'C2120633706','1','F','28007','M348934600','28007','es_transportation',35.06,0
14,'C954150626','6','F','28007','M348934600','28007','es_transportation',28.13,0
144,'C381528901','5','M','28007','M1823072687','28007','es_transportation',4.51,0
21,'C1307916597','1','F','28007','M1823072687','28007','es_transportation',16.46,0
82,'C1089848865','3','F','28007','M1823072687','28007','es_transportation',20.7,0
67,'C23569509','5','M','28007','M1823072687','28007','es_transportation',5.12,0
84,'C1127069069','2','F','28007','M1823072687','28007','es_transportation',21.81,0
112,'C1700159150','4','F','28007','M1823072687','28007','es_transportation',53.58,0
89,'C1660830591','1','F','28007','M1823072687','28007','es_transportation',45.28,0
74,'C1903765775','3','M','28007','M348934600','28007','es_transportation',7.82,0
165,'C746604092','3','F','28007','M1823072687','28007','es_transportation',21.52,0
87,'C371396143','2','F','28007','M1823072687','28007','es_transportation',26.47,0
34,'C2110532720','3','F','28007','M348934600','28007','es_transportation',20.91,0
22,'C1718591511','5','M','28007','M1823072687','28007','es_transportation',4.46,0
122,'C962248715','3','F','28007','M1823072687','28007','es_transportation',8.95,0
126,'C1032319289','3','F','28007','M1823072687','28007','es_transportation',15.23,0
99,'C43130617','2','M','28007','M348934600','28007','es_transportation',22.76,0
53,'C59149030','3','F','28007','M85975013','28007','es_food',7.06,0
161,'C956954767','3','F','28007','M348934600','28007','es_transportation',6.0,0
92,'C1911908507','2','M','28007','M348934600','28007','es_transportation',19.31,0
160,'C1032319289','3','F','28007','M1823072687','28007','es_transportation',30.91,0
118,'C1178005728','3','F','28007','M348934600','28007','es_transportation',42.19,0
151,'C1381700589','4','M','28007','M855959430','28007','es_hyper',42.67,0
164,'C1617547021','3','M','28007','M1823072687','28007','es_transportation',58.55,0
52,'C54876469','4','M','28007','M348934600','28007','es_transportation',53.63,0
110,'C1422393615','2','M','28007','M1823072687','28007','es_transportation',28.54,0
164,'C1857140958','4','M','28007','M348934600','28007','es_transportation',1.15,0
21,'C494777408','2','M','28007','M348934600','28007','es_transportation',36.01,0
127,'C713872230','2','M','28007','M1823072687','28007','es_transportation',25.57,0
141,'C25759288','1','M','28007','M85975013','28007','es_food',46.12,0
8,'C1421006824','2','F','28007','M151143676','28007','es_barsandrestaurants',76.27,0
80,'C1582197917','2','F','28007','M348934600','28007','es_transportation',22.27,0
33,'C1068772542','1','M','28007','M348934600','28007','es_transportation',36.47,0
11,'C2100466386','2','F','28007','M348934600','28007','es_transportation',45.47,0
64,'C1635613216','4','F','28007','M348934600','28007','es_transportation',39.38,0
12,'C1445784416','4','M','28007','M348934600','28007','es_transportation',32.41,0
83,'C1575099263','2','M','28007','M348934600','28007','es_transportation',79.97,0
99,'C1870640785','4','M','28007','M1823072687','28007','es_transportation',2.63,0
174,'C1556534733','3','F','28007','M1053599405','28007','es_health',65.0,0
35,'C856303631','4','M','28007','M1823072687','28007','es_transportation',48.91,0
112,'C1642592478','2','M','28007','M1823072687','28007','es_transportation',27.64,0
139,'C793890087','2','F','28007','M1823072687','28007','es_transportation',20.3,0
158,'C886993530','3','M','28007','M1823072687','28007','es_transportation',48.4,0
171,'C2134399963','2','M','28007','M348934600','28007','es_transportation',35.33,0
75,'C1022713215','2','F','28007','M348934600','28007','es_transportation',23.44,0
111,'C16680464','2','M','28007','M1823072687','28007','es_transportation',31.55,0
152,'C161678291','3','F','28007','M1823072687','28007','es_transportation',36.85,0
98,'C351880818','1','M','28007','M348934600','28007','es_transportation',44.82,0
168,'C78631448','1','F','28007','M348934600','28007','es_transportation',21.92,0
24,'C1799010144','2','F','28007','M1823072687','28007','es_transportation',41.89,0
100,'C644344959','5','M','28007','M1823072687','28007','es_transportation',49.25,0
71,'C1542180842','4','F','28007','M85975013','28007','es_food',22.02,0
101,'C1337923906','3','F','28007','M1823072687','28007','es_transportation',30.62,0
84,'C186469824','4','F','28007','M855959430','28007','es_hyper',39.86,0
146,'C1059874896','2','M','28007','M1823072687','28007','es_transportation',48.79,0
62,'C1786430014','1','F','28007','M1823072687','28007','es_transportation',27.63,0
76,'C1156509589','2','F','28007','M1823072687','28007','es_transportation',43.72,0
78,'C1475799889','3','F','28007','M348934600','28007','es_transportation',4.83,0
65,'C970538683','2','M','28007','M1823072687','28007','es_transportation',39.16,0
75,'C775533998','2','F','28007','M1823072687','28007','es_transportation',21.81,0
47,'C475831512','2','F','28007','M1823072687','28007','es_transportation',14.08,0
115,'C1677624934','4','M','28007','M1823072687','28007','es_transportation',39.67,0
125,'C803065678','1','M','28007','M1823072687','28007','es_transportation',3.47,0
129,'C200459252','1','M','28007','M1823072687','28007','es_transportation',25.2,0
141,'C1802570035','4','F','28007','M348934600','28007','es_transportation',33.83,0
128,'C58324694','3','F','28007','M348934600','28007','es_transportation',29.34,0
141,'C1698085181','2','M','28007','M1823072687','28007','es_transportation',47.19,0
54,'C193924578','4','F','28007','M348934600','28007','es_transportation',7.88,0
151,'C797980818','3','M','28007','M1823072687','28007','es_transportation',20.89,0
60,'C1282628311','2','F','28007','M348934600','28007','es_transportation',13.45,0
146,'C267593624','1','F','28007','M1823072687','28007','es_transportation',4.35,0
17,'C1161949399','2','M','28007','M348934600','28007','es_transportation',27.13,0
92,'C365096731','3','M','28007','M348934600','28007','es_transportation',19.36,0
52,'C1861439904','1','M','28007','M348934600','28007','es_transportation',27.09,0
91,'C1750881279','4','F','28007','M349281107','28007','es_fashion',123.56,0
135,'C531724764','4','F','28007','M1823072687','28007','es_transportation',54.85,0
98,'C2029865097','4','M','28007','M1823072687','28007','es_transportation',20.26,0
70,'C851417480','2','F','28007','M348934600','28007','es_transportation',1.16,0
161,'C1803364571','5','M','28007','M1823072687','28007','es_transportation',0.32,0
172,'C1674379117','3','F','28007','M1913465890','28007','es_health',65.96,0
142,'C617179674','6','F','28007','M1823072687','28007','es_transportation',35.69,0
9,'C885283469','1','F','28007','M1823072687','28007','es_transportation',36.95,0
118,'C295094185','2','M','28007','M348934600','28007','es_transportation',13.89,0
79,'C1560676680','2','F','28007','M1823072687','28007','es_transportation',0.26,0
59,'C745099746','3','F','28007','M348934600','28007','es_transportation',80.47,0
90,'C1350793893','1','M','28007','M1823072687','28007','es_transportation',45.96,0
144,'C2117326082','4','M','28007','M348934600','28007','es_transportation',25.44,0
170,'C1798653291','5','M','28007','M348934600','28007','es_transportation',16.94,0
177,'C1755124222','2','M','28007','M1823072687','28007','es_transportation',14.66,0
104,'C1414374774','5','M','28007','M1823072687','28007','es_transportation',49.8,0
133,'C961515074','3','M','28007','M348934600','28007','es_transportation',29.6,0
179,'C41461366','3','F','28007','M1823072687','28007','es_transportation',49.42,0
78,'C663226052','3','F','28007','M348934600','28007','es_transportation',22.37,0
110,'C1928005021','1','F','28007','M1823072687','28007','es_transportation',21.07,0
64,'C695481887','5','M','28007','M348934600','28007','es_transportation',30.59,0
60,'C1450562088','4','F','28007','M348934600','28007','es_transportation',24.07,0
95,'C974315171','3','M','28007','M348934600','28007','es_transportation',29.68,0
28,'C1416816772','2','F','28007','M348934600','28007','es_transportation',16.58,0
101,'C706956926','2','F','28007','M692898500','28007','es_health',106.62,0
25,'C1576250855','2','F','28007','M348934600','28007','es_transportation',46.28,0
133,'C1303935849','2','M','28007','M1823072687','28007','es_transportation',10.51,0
12,'C1808704110','3','F','28007','M348934600','28007','es_transportation',29.65,0
83,'C23049140','5','F','28007','M348934600','28007','es_transportation',16.31,0
137,'C1489294793','2','F','28007','M1823072687','28007','es_transportation',43.31,0
126,'C1635345159','3','F','28007','M348934600','28007','es_transportation',8.05,0
100,'C836959718','3','M','28007','M1823072687','28007','es_transportation',31.0,0
17,'C1122835446','2','F','28007','M1823072687','28007','es_transportation',33.94,0
4,'C1224153830','4','F','28007','M348934600','28007','es_transportation',29.28,0
13,'C232517457','5','F','28007','M855959430','28007','es_hyper',53.01,0
48,'C1645276019','2','M','28007','M1823072687','28007','es_transportation',40.27,0
44,'C1890466358','3','F','28007','M855959430','28007','es_hyper',1.64,0
17,'C1039390058','4','M','28007','M348934600','28007','es_transportation',4.47,0
161,'C1035222482','1','F','28007','M1823072687','28007','es_transportation',51.51,0
75,'C1433843082','4','F','28007','M348934600','28007','es_transportation',4.74,0
25,'C1689772812','2','M','28007','M348934600','28007','es_transportation',43.41,0
97,'C230488939','3','M','28007','M348934600','28007','es_transportation',18.12,0
179,'C1990341771','4','F','28007','M1823072687','28007','es_transportation',30.1,0
122,'C806399525','2','F','28007','M348934600','28007','es_transportation',35.77,0
67,'C268949400','4','M','28007','M1823072687','28007','es_transportation',48.5,0
13,'C966602067','4','M','28007','M348934600','28007','es_transportation',50.7,0
141,'C1272326382','1','M','28007','M1823072687','28007','es_transportation',70.0,0
44,'C707755349','4','M','28007','M348934600','28007','es_transportation',4.33,0
28,'C1510402289','2','M','28007','M348934600','28007','es_transportation',4.83,0
34,'C668289079','5','F','28007','M209847108','28007','es_wellnessandbeauty',63.96,0
124,'C449179311','2','M','28007','M480139044','28007','es_health',414.11,1
7,'C2070997908','3','F','28007','M348934600','28007','es_transportation',42.81,0
32,'C1909173090','5','F','28007','M1823072687','28007','es_transportation',78.73,0
177,'C433355159','4','F','28007','M1823072687','28007','es_transportation',14.56,0
119,'C292682242','3','M','28007','M1823072687','28007','es_transportation',10.6,0
103,'C409740988','5','M','28007','M1823072687','28007','es_transportation',22.93,0
79,'C2104407126','2','F','28007','M1823072687','28007','es_transportation',46.84,0
68,'C135716487','4','F','28007','M1823072687','28007','es_transportation',23.85,0
1,'C1572595935','3','M','28007','M348934600','28007','es_transportation',46.35,0
165,'C899638721','2','F','28007','M1823072687','28007','es_transportation',50.4,0
30,'C1221114448','1','F','28007','M348934600','28007','es_transportation',38.78,0
64,'C1634901253','1','F','28007','M1823072687','28007','es_transportation',7.19,0
43,'C632538178','3','M','28007','M732195782','28007','es_travel',2938.68,1
40,'C1093060677','2','M','28007','M348934600','28007','es_transportation',45.72,0
164,'C1944210063','3','M','28007','M1823072687','28007','es_transportation',10.06,0
92,'C1014124305','1','M','28007','M348934600','28007','es_transportation',33.08,0
158,'C2075157607','2','F','28007','M855959430','28007','es_hyper',25.07,0
52,'C1760612790','3','M','28007','M348934600','28007','es_transportation',20.9,0
114,'C1579865062','1','F','28007','M1823072687','28007','es_transportation',13.23,0
31,'C2110532720','3','F','28007','M348934600','28007','es_transportation',9.01,0
19,'C359668643','2','M','28007','M151143676','28007','es_barsandrestaurants',28.75,0
123,'C1290724680','4','M','28007','M348934600','28007','es_transportation',16.22,0
169,'C73726310','1','F','28007','M1823072687','28007','es_transportation',56.34,0
99,'C386205251','2','F','28007','M348934600','28007','es_transportation',43.29,0
35,'C1818841328','2','M','28007','M348934600','28007','es_transportation',8.92,0
73,'C1014847580','4','M','28007','M349281107','28007','es_fashion',33.7,0
13,'C864725258','5','F','28007','M348934600','28007','es_transportation',24.82,0
87,'C1186894186','2','M','28007','M348934600','28007','es_transportation',29.2,0
114,'C652364872','3','F','28007','M1823072687','28007','es_transportation',43.15,0
81,'C168191673','1','F','28007','M348934600','28007','es_transportation',17.29,0
162,'C256152889','3','M','28007','M348934600','28007','es_transportation',33.97,0
85,'C873821675','4','M','28007','M1823072687','28007','es_transportation',39.07,0
20,'C368299362','2','F','28007','M348934600','28007','es_transportation',21.39,0
19,'C1081944543','4','F','28007','M1823072687','28007','es_transportation',8.46,0
32,'C1237709469','1','F','28007','M547558035','28007','es_fashion',58.86,0
