SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.392246841,46,0,"(0.00649, 0.04]",1636.0,6,0,0,0,3.0
0,0.0,59,0,"(0.00214, 0.00287]",8000.0,4,0,1,0,0.0
0,0.066836665,70,1,"(-0.001, 0.000309]",7000.0,6,0,0,0,0.0
1,0.9999999,77,0,"(-0.001, 0.000309]",2159.0,1,1,0,0,0.0
0,0.077699173,40,0,"(0.00367, 0.00468]",8107.0,12,0,2,0,2.0
0,1.4115326780000002,81,0,"(0.00468, 0.00649]",5974.0,7,0,1,0,1.0
0,0.18527206,39,0,"(0.00367, 0.00468]",5200.0,12,0,2,0,0.0
0,0.102463725,77,0,"(-0.001, 0.000309]",3694.0,2,0,0,0,0.0
0,0.08196184599999999,51,0,"(0.00214, 0.00287]",9000.0,6,0,2,0,2.0
0,0.047519843,49,0,"(0.00649, 0.04]",3500.0,5,0,1,0,0.0
0,0.007368245,34,0,"(0.000309, 0.00134]",10000.0,8,0,0,0,1.0
0,0.039647577,51,0,"(0.00134, 0.00214]",1790.0,5,0,0,0,2.0
0,0.6706658670000001,34,0,"(0.00134, 0.00214]",12000.0,3,0,2,0,0.0
0,0.079683438,70,0,"(0.000309, 0.00134]",40000.0,4,0,1,0,0.0
0,0.975155757,45,0,"(0.00367, 0.00468]",6726.0,6,0,2,0,2.0
1,0.0,55,0,"(0.00649, 0.04]",3093.0,9,0,2,0,0.0
0,0.058459809,42,0,"(-0.001, 0.000309]",6833.0,4,0,0,0,3.0
0,0.0,39,0,"(0.00134, 0.00214]",8725.0,5,0,1,0,0.0
0,0.019879205,67,0,"(0.04, 12.67]",,10,0,0,0,0.0
0,0.7956696,38,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.117796073,48,0,"(0.00649, 0.04]",4500.0,8,0,1,0,3.0
0,0.105719286,43,1,"(0.00367, 0.00468]",20000.0,6,0,2,0,2.0
0,0.205553728,45,0,"(0.00649, 0.04]",4600.0,20,0,2,0,0.0
0,0.516966068,55,1,"(-0.001, 0.000309]",3800.0,2,0,0,0,0.0
1,0.145230201,48,0,"(0.00367, 0.00468]",12600.0,19,0,2,1,1.0
0,0.007639898000000002,63,0,"(-0.001, 0.000309]",4583.0,3,0,0,0,0.0
0,0.026498675,49,0,"(0.04, 12.67]",,4,0,0,0,
0,0.056111867,73,0,"(0.000309, 0.00134]",17000.0,15,0,3,0,1.0
0,0.653085169,52,0,"(0.00134, 0.00214]",4900.0,10,0,0,0,2.0
0,0.013774466,59,0,"(0.00214, 0.00287]",11007.0,13,0,2,0,3.0
0,0.062875612,60,0,"(0.00367, 0.00468]",20833.0,14,0,4,0,2.0
0,0.007706675,65,0,"(0.00468, 0.00649]",1475.0,9,0,1,0,1.0
0,0.0,38,0,"(0.04, 12.67]",250.0,4,0,1,0,0.0
0,0.03874175,43,0,"(0.00367, 0.00468]",3500.0,5,0,1,0,2.0
0,0.29270729300000004,50,0,"(0.00287, 0.00367]",8500.0,8,0,1,0,0.0
0,0.090613886,45,0,"(0.00214, 0.00287]",8750.0,7,0,3,0,4.0
0,0.0,77,0,"(0.000309, 0.00134]",57000.0,16,0,1,0,0.0
0,0.900616891,63,2,"(12.67, 3296.64]",,11,0,2,2,0.0
0,0.981120755,46,2,"(0.00214, 0.00287]",4016.0,3,2,0,1,0.0
0,0.525895885,67,0,"(12.67, 3296.64]",,19,0,4,0,0.0
0,0.212761057,54,0,"(0.00649, 0.04]",9160.0,18,0,3,0,2.0
0,0.632332617,35,0,"(0.00468, 0.00649]",6570.0,18,0,1,0,0.0
0,0.011241408,64,0,"(0.00214, 0.00287]",4100.0,13,0,1,0,1.0
0,0.000117034,75,0,"(0.04, 12.67]",0.0,9,0,0,0,0.0
0,0.97360264,44,0,"(0.00468, 0.00649]",3430.0,3,0,1,0,0.0
0,0.280231929,36,0,"(12.67, 3296.64]",,18,0,3,0,3.0
1,0.890772307,40,1,"(0.00649, 0.04]",3583.0,12,0,3,0,2.0
0,0.311646014,62,0,"(0.00214, 0.00287]",7500.0,10,0,1,0,0.0
0,0.28154565600000003,67,0,"(0.00367, 0.00468]",2400.0,20,0,0,0,0.0
0,0.562152039,49,0,"(0.00468, 0.00649]",5734.0,11,0,0,0,1.0
0,0.53233337,61,0,"(0.00649, 0.04]",9433.0,16,0,2,0,1.0
0,0.193523575,53,0,"(0.00134, 0.00214]",5380.0,3,0,0,0,5.0
0,0.017604988000000002,42,2,"(0.00468, 0.00649]",7600.0,12,0,1,0,2.0
0,0.478806237,63,0,"(0.00367, 0.00468]",7000.0,5,0,2,0,0.0
1,0.9999999,32,0,"(0.000309, 0.00134]",4500.0,10,0,0,0,1.0
0,0.5324990270000001,50,3,"(0.00367, 0.00468]",9667.0,13,0,1,0,0.0
0,0.276906845,49,0,"(0.00367, 0.00468]",12500.0,13,0,1,0,2.0
0,0.053349389,88,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.9999999,26,0,"(-0.001, 0.000309]",400.0,1,0,0,0,0.0
0,0.028257457000000007,41,0,"(0.00134, 0.00214]",10833.0,12,0,1,0,2.0
0,0.012199756,78,0,"(-0.001, 0.000309]",1600.0,9,0,0,0,0.0
0,0.044045522,57,0,"(0.000309, 0.00134]",6100.0,5,0,0,0,0.0
0,0.007711875,69,0,"(12.67, 3296.64]",,10,0,2,0,0.0
0,0.067733052,54,0,"(0.00649, 0.04]",2500.0,12,0,1,0,2.0
1,0.6093020579999999,82,0,"(0.00214, 0.00287]",2700.0,11,0,0,0,0.0
0,0.0,46,0,"(0.00649, 0.04]",2500.0,16,0,4,0,0.0
0,0.022716553,77,0,"(0.00649, 0.04]",9400.0,26,0,7,0,0.0
0,0.7298135090000001,32,0,"(0.04, 12.67]",,7,0,0,0,3.0
0,0.58840916,52,0,"(0.00287, 0.00367]",6958.0,8,0,2,0,0.0
0,0.9999999,35,0,"(0.00134, 0.00214]",4710.0,5,0,0,0,3.0
0,0.015698989,61,0,"(0.04, 12.67]",,3,0,0,0,
0,0.459116375,48,1,"(0.000309, 0.00134]",9142.0,7,0,0,0,0.0
0,0.943270449,58,2,"(0.00287, 0.00367]",4741.0,11,0,1,0,1.0
0,0.071396533,52,1,"(0.04, 12.67]",,9,0,1,0,2.0
0,0.440473944,41,1,"(12.67, 3296.64]",,10,0,2,0,0.0
0,0.0,37,0,"(0.04, 12.67]",,5,1,0,0,0.0
0,0.141668726,65,0,"(0.00287, 0.00367]",7500.0,13,0,2,0,0.0
0,0.163180322,38,0,"(0.04, 12.67]",,3,0,0,0,
0,0.01993081,75,0,"(-0.001, 0.000309]",10500.0,7,0,0,0,0.0
0,0.0,72,0,"(0.04, 12.67]",,1,1,0,0,1.0
0,0.0,25,0,"(-0.001, 0.000309]",3000.0,2,0,0,0,0.0
0,0.0,76,0,"(0.00649, 0.04]",,2,0,0,0,
0,0.9999999,30,0,"(0.00214, 0.00287]",4000.0,3,0,2,0,0.0
0,0.402235506,56,0,"(12.67, 3296.64]",,18,0,1,0,1.0
0,0.067426162,56,0,"(-0.001, 0.000309]",4000.0,8,0,0,0,0.0
1,0.9999999,80,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.018523368,65,0,"(-0.001, 0.000309]",1001.0,5,0,0,0,0.0
0,0.280898876,23,0,"(0.04, 12.67]",0.0,1,0,0,0,0.0
0,0.0,46,0,"(-0.001, 0.000309]",4030.0,4,0,0,0,0.0
0,0.742938667,51,0,"(0.00468, 0.00649]",3222.0,8,0,1,0,3.0
0,0.0,54,0,"(0.00367, 0.00468]",2500.0,5,0,1,0,1.0
0,0.002949853,71,0,"(0.04, 12.67]",,5,0,1,0,0.0
0,0.08632535599999999,44,1,"(0.00367, 0.00468]",12034.0,10,0,2,0,2.0
0,0.0,58,0,"(12.67, 3296.64]",,20,0,5,0,0.0
0,0.272772723,75,0,"(0.00134, 0.00214]",5101.0,3,0,0,0,0.0
0,0.024457642,59,0,"(0.00214, 0.00287]",6400.0,8,0,2,0,0.0
0,0.244250213,64,0,"(0.04, 12.67]",,4,0,1,0,1.0
0,0.094723761,81,0,"(12.67, 3296.64]",,17,0,2,0,1.0
0,0.224235284,55,0,"(0.00287, 0.00367]",7986.0,10,0,1,0,0.0
0,0.956695536,33,0,"(0.00287, 0.00367]",1300.0,3,0,0,1,2.0
0,0.496827059,53,0,"(0.00134, 0.00214]",5516.0,8,0,1,0,1.0
0,0.27662906600000003,43,0,"(0.00287, 0.00367]",8058.0,14,0,2,0,1.0
0,0.189162822,66,0,"(0.00367, 0.00468]",8549.0,12,0,3,0,1.0
0,0.0,59,0,"(0.04, 12.67]",,3,0,1,0,
0,1.851254132,39,0,"(0.00649, 0.04]",6380.0,10,0,2,0,0.0
1,0.9999999,44,1,"(0.00214, 0.00287]",2905.0,3,1,0,1,5.0
0,0.021171126,67,0,"(0.00214, 0.00287]",5500.0,7,0,1,0,1.0
0,0.017579227,46,0,"(0.00214, 0.00287]",4392.0,9,0,1,0,1.0
0,0.203918433,65,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.042508441,69,0,"(0.00367, 0.00468]",4600.0,9,0,2,0,0.0
0,0.00220225,50,0,"(0.00134, 0.00214]",7010.0,3,0,1,0,0.0
0,0.903048476,25,0,"(0.00287, 0.00367]",2736.0,11,0,0,0,0.0
0,0.097328738,72,0,"(0.00287, 0.00367]",33400.0,7,0,2,0,0.0
0,0.033192052,78,0,"(-0.001, 0.000309]",9000.0,4,0,0,0,0.0
0,0.356092843,64,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.28551035,28,1,"(0.00134, 0.00214]",1900.0,4,0,0,0,2.0
0,0.161896826,56,1,"(12.67, 3296.64]",,12,0,0,0,1.0
0,0.111847544,56,0,"(0.00214, 0.00287]",11050.0,10,0,1,0,0.0
0,0.0,34,0,"(0.00649, 0.04]",3800.0,5,0,1,0,0.0
0,0.0,35,0,"(0.00468, 0.00649]",2664.0,7,0,1,0,1.0
0,0.003251656,58,0,"(0.04, 12.67]",,12,0,0,0,0.0
0,0.081826658,83,0,"(-0.001, 0.000309]",62500.0,8,0,0,0,0.0
0,0.590939374,45,0,"(12.67, 3296.64]",,2,0,1,0,
1,0.97064133,50,1,"(0.00287, 0.00367]",5916.0,10,1,0,2,2.0
1,0.019279214,79,2,"(0.00367, 0.00468]",2950.0,13,1,0,1,0.0
0,0.46514758,54,0,"(0.00367, 0.00468]",9250.0,12,0,2,0,0.0
0,0.292055314,62,0,"(0.00468, 0.00649]",6392.0,11,0,2,0,2.0
0,1.061176257,61,0,"(0.00214, 0.00287]",2250.0,3,0,0,0,2.0
0,0.104226263,80,0,"(12.67, 3296.64]",,5,1,1,0,0.0
0,0.0,52,2,"(0.00287, 0.00367]",10666.0,9,0,2,0,0.0
0,0.580164737,66,0,"(0.00287, 0.00367]",6282.0,15,1,1,1,1.0
0,0.031686797,70,1,"(0.04, 12.67]",,11,0,2,0,0.0
0,0.031449181,70,0,"(0.000309, 0.00134]",2500.0,8,0,0,0,0.0
0,0.0,29,0,"(0.04, 12.67]",100.0,2,0,0,0,0.0
0,0.214624679,63,0,"(0.00649, 0.04]",3400.0,17,0,3,0,0.0
0,0.0,44,0,"(0.00649, 0.04]",4928.0,10,0,2,0,2.0
0,0.025538025,74,0,"(-0.001, 0.000309]",8027.0,6,0,0,0,0.0
0,0.801554475,60,0,"(0.00214, 0.00287]",6350.0,4,0,1,0,1.0
0,0.246169826,35,1,"(0.00649, 0.04]",11500.0,10,0,4,0,0.0
0,0.002395927,79,0,"(0.00287, 0.00367]",5000.0,6,0,1,0,0.0
0,0.9999999,60,1,"(0.04, 12.67]",,0,0,0,0,
0,0.9999999,23,0,"(0.000309, 0.00134]",3100.0,1,0,0,0,2.0
0,0.01175953,73,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.396056808,66,0,"(0.00468, 0.00649]",4198.0,10,0,2,0,0.0
0,0.07665454299999999,52,0,"(0.000309, 0.00134]",15300.0,15,0,0,0,3.0
0,0.04409559,45,0,"(0.00367, 0.00468]",8165.0,4,0,2,0,0.0
0,0.000573939,65,0,"(0.00214, 0.00287]",10000.0,7,0,2,0,1.0
0,0.051694062,38,0,"(0.00287, 0.00367]",9989.0,13,0,1,0,0.0
0,0.9999999,55,0,"(0.00367, 0.00468]",3600.0,4,0,2,0,0.0
0,0.059785602,51,0,"(0.000309, 0.00134]",8908.0,4,0,0,0,1.0
0,0.310739498,53,0,"(0.00468, 0.00649]",6176.0,12,0,1,0,0.0
0,0.01136312,69,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.7253671079999999,45,0,"(0.00468, 0.00649]",8744.0,16,0,1,0,0.0
0,0.05495523,63,0,"(0.00134, 0.00214]",12215.0,11,0,1,0,1.0
0,0.331017153,42,0,"(0.00468, 0.00649]",9966.0,8,0,3,0,0.0
0,0.0,35,0,"(12.67, 3296.64]",,7,0,1,1,0.0
0,0.09786735,35,0,"(0.00214, 0.00287]",7463.0,7,0,2,0,2.0
0,0.052909294,42,0,"(0.00649, 0.04]",3000.0,7,0,2,0,1.0
0,0.0,35,0,"(0.00214, 0.00287]",8000.0,13,0,2,0,1.0
0,0.204476783,54,0,"(0.00287, 0.00367]",4333.0,16,0,0,0,0.0
0,0.953603093,49,0,"(12.67, 3296.64]",,6,0,1,0,2.0
0,0.05855884,75,1,"(0.00468, 0.00649]",2288.0,4,0,2,0,0.0
1,0.9999999,70,1,"(0.04, 12.67]",,3,0,1,1,0.0
0,0.610912727,38,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.199963643,33,0,"(0.00134, 0.00214]",4272.0,4,0,0,0,0.0
0,0.071486036,53,0,"(0.00134, 0.00214]",8857.0,3,0,2,0,1.0
0,0.047902925,75,0,"(0.04, 12.67]",,5,0,1,0,0.0
0,0.02378799,72,0,"(0.04, 12.67]",,10,0,1,0,0.0
1,0.177817425,45,0,"(0.00649, 0.04]",11150.0,7,0,6,0,3.0
0,0.15689036,41,0,"(0.00287, 0.00367]",10000.0,4,0,1,0,0.0
0,0.012120967,82,0,"(-0.001, 0.000309]",7000.0,6,0,0,0,0.0
0,0.8574069409999999,41,0,"(0.00287, 0.00367]",8000.0,8,0,1,0,1.0
0,0.0,69,0,"(-0.001, 0.000309]",,1,0,0,0,
0,0.068491439,35,2,"(0.04, 12.67]",,4,0,2,0,
0,0.180234219,30,0,"(0.00367, 0.00468]",3933.0,6,0,1,0,1.0
0,0.043117585,56,0,"(0.000309, 0.00134]",14800.0,7,0,1,0,1.0
0,0.174181919,57,0,"(0.00287, 0.00367]",7100.0,9,1,1,0,0.0
0,0.017653167,41,0,"(0.00287, 0.00367]",7685.0,6,0,2,0,2.0
0,0.927072927,29,0,"(0.000309, 0.00134]",5000.0,3,1,0,0,0.0
0,0.0,53,0,"(-0.001, 0.000309]",4200.0,10,0,0,0,2.0
0,1.003454231,41,0,"(0.00287, 0.00367]",2341.0,3,0,0,0,0.0
0,0.325960764,44,0,"(0.00287, 0.00367]",2500.0,15,0,0,0,2.0
0,0.807038592,29,0,"(0.00649, 0.04]",1435.0,7,0,0,0,0.0
0,0.9999999,57,0,"(0.00649, 0.04]",8508.0,10,0,3,0,1.0
0,0.893712866,53,0,"(0.00468, 0.00649]",7400.0,8,0,1,0,0.0
0,0.507366415,53,0,"(0.00468, 0.00649]",9600.0,14,0,2,0,0.0
0,0.9999999,54,0,"(-0.001, 0.000309]",2166.0,0,0,0,0,0.0
0,0.80730897,36,8,"(0.00649, 0.04]",2352.0,14,1,1,1,1.0
0,0.357728454,41,0,"(0.00287, 0.00367]",7219.0,4,0,2,0,3.0
0,0.846861255,48,0,"(-0.001, 0.000309]",3650.0,1,0,0,0,0.0
0,0.044943409,66,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.320926615,43,0,"(0.00649, 0.04]",4000.0,9,0,3,0,0.0
0,0.0,79,0,"(-0.001, 0.000309]",,4,0,0,0,
0,0.007522986999999998,58,0,"(12.67, 3296.64]",,8,0,3,0,0.0
0,0.825146857,61,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.073151349,57,0,"(0.00367, 0.00468]",9000.0,12,0,3,0,0.0
0,0.027246594,34,0,"(0.000309, 0.00134]",5000.0,4,0,0,1,0.0
0,0.050066897,35,0,"(0.00134, 0.00214]",2133.0,3,0,0,0,0.0
0,0.017874553,71,0,"(0.000309, 0.00134]",12500.0,10,0,1,0,1.0
0,0.01206687,82,0,"(-0.001, 0.000309]",4000.0,10,0,0,0,0.0
0,0.9999999,71,0,"(0.000309, 0.00134]",6550.0,3,0,0,0,2.0
0,0.08751762699999999,28,0,"(0.000309, 0.00134]",4364.0,6,0,0,0,0.0
1,0.991502124,61,10,"(0.00649, 0.04]",3000.0,11,2,3,5,1.0
0,0.0,43,0,"(0.04, 12.67]",,11,0,1,0,0.0
0,0.094209512,76,0,"(0.00468, 0.00649]",3000.0,26,0,1,0,0.0
0,0.003465764,86,1,"(12.67, 3296.64]",,15,0,1,0,0.0
0,0.274180158,24,0,"(0.00367, 0.00468]",3400.0,8,0,1,0,3.0
0,0.044535662,46,0,"(12.67, 3296.64]",,12,0,4,0,0.0
0,0.032855265,38,0,"(0.00134, 0.00214]",6146.0,6,0,2,0,1.0
0,0.9999999,44,0,"(-0.001, 0.000309]",3846.0,0,0,0,0,2.0
0,0.0,76,0,"(0.000309, 0.00134]",15057.0,6,0,1,0,1.0
0,0.345956755,29,0,"(0.00214, 0.00287]",6700.0,5,0,1,0,0.0
0,0.070530649,74,0,"(0.04, 12.67]",0.0,8,0,0,0,0.0
0,0.013705763,53,0,"(0.00367, 0.00468]",6036.0,14,0,2,0,1.0
1,0.108752883,59,0,"(-0.001, 0.000309]",9100.0,13,0,0,0,0.0
0,0.0,37,0,"(-0.001, 0.000309]",,5,0,0,0,0.0
0,0.917428326,66,1,"(12.67, 3296.64]",,7,1,2,0,0.0
0,0.469881943,59,1,"(0.00468, 0.00649]",7540.0,13,0,1,0,2.0
0,0.099671911,39,0,"(0.00287, 0.00367]",2000.0,18,0,1,0,1.0
0,0.17476504699999998,46,0,"(12.67, 3296.64]",,3,0,1,0,2.0
0,0.31334332800000003,36,0,"(-0.001, 0.000309]",2000.0,1,0,0,0,0.0
0,0.048600835,68,0,"(0.00214, 0.00287]",3500.0,11,0,1,0,0.0
0,0.9999999,65,0,"(0.04, 12.67]",,0,1,0,0,0.0
0,0.015022816,75,0,"(0.00287, 0.00367]",8273.0,14,0,2,0,0.0
0,0.4243092120000001,43,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.9999999,23,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
1,0.79494435,52,2,"(0.00649, 0.04]",5333.0,6,0,3,1,2.0
0,0.13217581,43,0,"(0.00367, 0.00468]",2550.0,3,0,1,0,0.0
0,0.011133086,76,0,"(-0.001, 0.000309]",2388.0,3,0,0,0,0.0
0,0.136293185,56,0,"(0.00367, 0.00468]",7583.0,6,0,2,0,0.0
0,0.024731104,48,0,"(0.04, 12.67]",,6,0,1,0,3.0
0,0.395654311,57,1,"(12.67, 3296.64]",,14,0,2,0,0.0
0,0.9999999,42,0,"(0.00214, 0.00287]",2250.0,1,0,0,0,2.0
0,0.17110340300000002,75,2,"(0.00649, 0.04]",3541.0,20,0,3,0,1.0
0,0.015073165,50,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.071921923,46,1,"(-0.001, 0.000309]",8500.0,8,0,1,0,1.0
0,0.096586519,75,0,"(-0.001, 0.000309]",4600.0,5,0,0,0,0.0
1,0.9999999,38,0,"(-0.001, 0.000309]",3988.0,0,1,0,0,2.0
0,0.06777330599999999,78,0,"(0.00134, 0.00214]",15700.0,7,0,1,0,1.0
0,0.00084787,47,0,"(0.00367, 0.00468]",5196.0,19,0,2,0,0.0
0,0.464107179,52,0,"(0.00367, 0.00468]",5900.0,2,0,1,0,2.0
0,0.536677835,59,0,"(12.67, 3296.64]",,19,0,1,0,0.0
0,0.063468266,42,0,"(0.04, 12.67]",,6,0,1,0,0.0
0,0.519206498,48,0,"(12.67, 3296.64]",,19,0,3,0,0.0
0,0.9999999,32,0,"(0.04, 12.67]",,1,0,0,1,0.0
0,0.0,36,0,"(0.000309, 0.00134]",6800.0,6,0,1,0,2.0
0,0.0,74,1,"(0.04, 12.67]",,3,1,0,0,
0,0.08499552699999999,57,0,"(-0.001, 0.000309]",7000.0,3,0,0,0,0.0
0,0.9999999,35,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.26693957,67,0,"(0.00649, 0.04]",3099.0,12,0,1,0,0.0
0,0.031958081,47,0,"(0.00367, 0.00468]",5901.0,17,0,1,0,1.0
0,0.966617097,39,0,"(0.00134, 0.00214]",6750.0,9,1,0,0,2.0
0,0.095424677,44,0,"(-0.001, 0.000309]",2732.0,4,0,0,0,0.0
0,0.01848311,50,0,"(0.00214, 0.00287]",8833.0,8,0,2,0,0.0
0,0.308867112,43,0,"(0.00134, 0.00214]",29000.0,15,0,3,0,4.0
0,0.061416356,57,1,"(0.00367, 0.00468]",3654.0,25,0,2,0,1.0
0,0.459964958,64,1,"(0.00468, 0.00649]",6000.0,12,0,1,0,0.0
0,0.794488693,55,1,"(0.00468, 0.00649]",4061.0,9,0,1,0,0.0
0,0.026349341,38,0,"(0.000309, 0.00134]",3550.0,11,0,0,0,0.0
0,0.119625154,78,0,"(0.000309, 0.00134]",3805.0,2,0,0,0,1.0
0,0.056998035,74,0,"(12.67, 3296.64]",,7,0,2,0,
1,0.001303781,33,2,"(0.00468, 0.00649]",2873.0,15,0,1,0,1.0
0,0.26853542,70,0,"(0.00287, 0.00367]",7200.0,7,0,1,0,0.0
0,0.6641534170000001,31,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.957304684,56,2,"(0.00649, 0.04]",7250.0,7,0,3,0,3.0
0,0.024693837000000003,62,0,"(0.00134, 0.00214]",10416.0,10,0,1,0,2.0
0,0.08972275699999999,42,0,"(0.00214, 0.00287]",4690.0,5,0,1,0,4.0
1,0.6240615270000001,61,1,"(0.00134, 0.00214]",8840.0,4,0,0,0,0.0
0,0.14640114,66,0,"(12.67, 3296.64]",,16,0,1,0,0.0
0,0.9999999,42,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.08984442599999999,56,0,"(12.67, 3296.64]",,10,0,1,0,0.0
0,0.019370964,30,1,"(-0.001, 0.000309]",2252.0,2,0,0,0,0.0
0,0.212929764,62,0,"(12.67, 3296.64]",,15,0,1,0,0.0
0,0.004658115,74,0,"(-0.001, 0.000309]",2100.0,12,0,0,0,0.0
0,0.021918454,39,0,"(0.00468, 0.00649]",10000.0,12,0,4,0,2.0
0,0.06570863,71,1,"(0.00214, 0.00287]",2501.0,25,0,1,0,0.0
0,0.035748527999999995,29,0,"(0.00468, 0.00649]",5400.0,10,0,2,0,0.0
0,0.101415779,47,1,"(0.00214, 0.00287]",16250.0,10,0,2,0,3.0
0,0.68539078,60,1,"(0.00214, 0.00287]",11053.0,13,0,1,2,1.0
0,0.7063797079999999,31,0,"(0.000309, 0.00134]",3666.0,5,2,0,0,0.0
0,0.32947940800000003,35,1,"(0.00287, 0.00367]",2571.0,7,0,1,0,1.0
0,0.550564936,53,0,"(0.00649, 0.04]",2750.0,8,0,1,0,0.0
0,0.06815246700000001,38,0,"(0.04, 12.67]",,7,0,1,0,
1,0.104029991,36,0,"(0.00134, 0.00214]",3500.0,4,1,0,0,0.0
0,0.0,56,0,"(0.00287, 0.00367]",2500.0,8,0,1,0,0.0
0,0.014028999,40,0,"(0.00214, 0.00287]",9951.0,5,0,2,0,3.0
0,0.338607173,45,0,"(0.00367, 0.00468]",2934.0,5,0,0,0,0.0
0,0.013704953,58,2,"(0.00214, 0.00287]",11666.0,9,0,1,0,0.0
0,0.06723641799999999,65,0,"(0.000309, 0.00134]",500.0,4,0,0,0,0.0
0,0.049768548,43,0,"(-0.001, 0.000309]",2122.0,1,0,0,0,1.0
0,0.055347233,69,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.005692089,53,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.006678922,53,1,"(0.00287, 0.00367]",7829.0,21,0,1,0,0.0
0,0.013781568,67,0,"(-0.001, 0.000309]",5000.0,9,0,0,0,0.0
0,0.011796148,78,0,"(0.000309, 0.00134]",4300.0,5,0,0,0,0.0
0,0.9999999,23,1,"(-0.001, 0.000309]",1855.0,2,0,0,0,0.0
0,0.29770229800000003,35,0,"(0.00468, 0.00649]",5730.0,11,0,1,0,1.0
1,0.9999999,51,2,"(0.000309, 0.00134]",8750.0,4,0,0,0,1.0
0,0.012785096,89,0,"(-0.001, 0.000309]",3700.0,16,0,0,0,0.0
0,0.963725148,64,0,"(0.00468, 0.00649]",4340.0,6,0,1,0,0.0
0,0.023698815,73,0,"(-0.001, 0.000309]",2300.0,4,0,1,0,0.0
1,1.107309487,58,1,"(0.00367, 0.00468]",6167.0,10,0,1,0,1.0
0,0.9999999,51,0,"(0.00214, 0.00287]",2780.0,2,0,0,0,0.0
0,0.110428093,54,0,"(0.00134, 0.00214]",9642.0,12,0,1,0,3.0
0,0.071823497,43,0,"(0.00287, 0.00367]",4798.0,16,0,1,0,1.0
0,0.636629703,45,1,"(0.00468, 0.00649]",4705.0,11,0,1,0,2.0
0,0.176434395,27,0,"(0.00367, 0.00468]",7000.0,4,0,1,0,0.0
0,0.108877665,33,0,"(0.00367, 0.00468]",5000.0,10,0,1,0,3.0
0,0.944826172,57,0,"(0.00468, 0.00649]",10583.0,15,0,3,0,0.0
0,0.135652174,41,0,"(-0.001, 0.000309]",3146.0,2,0,0,0,3.0
0,0.09044407,51,0,"(0.00287, 0.00367]",6912.0,16,0,1,0,2.0
0,0.059034156,86,0,"(-0.001, 0.000309]",10000.0,8,0,0,0,1.0
0,0.309074381,35,0,"(0.000309, 0.00134]",4825.0,7,0,0,0,0.0
0,0.7977419990000001,62,0,"(0.00468, 0.00649]",3900.0,6,0,1,0,0.0
0,0.22056898,37,0,"(0.00287, 0.00367]",6250.0,6,0,1,0,2.0
0,0.107340988,85,0,"(0.04, 12.67]",,3,0,0,0,
0,0.212796415,33,0,"(0.00214, 0.00287]",10500.0,9,0,2,0,1.0
0,0.032660131,53,0,"(0.000309, 0.00134]",4000.0,11,0,0,0,0.0
0,0.25580742100000003,57,0,"(0.00214, 0.00287]",8300.0,6,0,1,0,2.0
0,0.18236106,55,0,"(0.00468, 0.00649]",4766.0,10,0,1,0,2.0
0,0.673285453,32,1,"(0.00468, 0.00649]",2166.0,7,0,1,0,0.0
0,0.0,52,0,"(0.00134, 0.00214]",6708.0,6,0,1,0,1.0
0,0.643104377,32,0,"(0.00214, 0.00287]",4667.0,5,0,0,0,0.0
0,0.119842466,47,0,"(0.00214, 0.00287]",8200.0,4,0,1,0,2.0
0,0.0007748789999999999,58,0,"(0.00649, 0.04]",1600.0,6,0,1,0,1.0
0,9.74e-05,77,0,"(-0.001, 0.000309]",7300.0,3,0,0,0,0.0
0,0.019997728,29,0,"(-0.001, 0.000309]",1800.0,3,0,0,0,0.0
0,0.296953497,53,0,"(0.00367, 0.00468]",13700.0,14,0,2,0,3.0
0,0.571632624,55,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.167501854,38,0,"(0.00468, 0.00649]",5416.0,12,0,1,0,2.0
0,0.0,72,0,"(0.00134, 0.00214]",10500.0,8,0,1,0,0.0
0,0.035457281,38,0,"(0.00468, 0.00649]",6300.0,7,0,3,0,3.0
