	seqId	date	category	value
233173	381	1993-08-03	2.0	0.76
233174	381	1993-08-08	2.0	0.8209
233176	381	1993-09-02	2.0	0.12
233177	381	1993-09-08	2.0	0.8209
233179	381	1993-10-02	3.0	0.47
233180	381	1993-10-08	2.0	0.8209
233182	381	1993-11-01	3.0	0.56
233183	381	1993-11-08	2.0	0.8209
233185	381	1993-11-30	3.0	0.00146
233186	381	1993-12-01	3.0	1.04
233187	381	1993-12-08	2.0	1.2314
233188	381	1993-12-20	3.0	0.32
233190	381	1993-12-31	3.0	0.98
233191	381	1993-12-31	3.0	0.00146
233500	1852	1993-07-05	2.0	0.04
233501	1852	1993-07-11	1.0	0.3299
233503	1852	1993-08-04	2.0	1.1
233504	1852	1993-08-11	1.0	0.3299
233506	1852	1993-09-03	2.0	0.19
233507	1852	1993-09-11	1.0	0.3299
233509	1852	1993-10-03	3.0	0.11
233510	1852	1993-10-11	1.0	0.3299
233512	1852	1993-11-02	3.0	0.26
233513	1852	1993-11-11	1.0	0.3299
233514	1852	1993-11-14	3.0	0.102
233516	1852	1993-11-30	3.0	0.00146
233517	1852	1993-12-02	3.0	0.06
233518	1852	1993-12-09	0.0	0.2199
233519	1852	1993-12-11	1.0	0.3299
233520	1852	1993-12-29	3.0	0.024
233522	1852	1993-12-31	3.0	0.00146
233835	2705	1993-07-05	2.0	0.06
233836	2705	1993-07-10	1.0	1.5649
233838	2705	1993-08-04	2.0	0.54
233839	2705	1993-08-10	1.0	1.5649
233841	2705	1993-09-03	3.0	0.39
233842	2705	1993-09-10	1.0	1.5649
233844	2705	1993-10-03	3.0	1.29
233845	2705	1993-10-10	1.0	1.5649
233847	2705	1993-11-02	3.0	0.23
233848	2705	1993-11-02	3.0	1.55
233849	2705	1993-11-10	1.0	1.5649
233850	2705	1993-11-25	3.0	0.36
233852	2705	1993-11-30	3.0	0.01
233853	2705	1993-12-02	3.0	1.2
233854	2705	1993-12-09	0.0	1.0723
233855	2705	1993-12-10	1.0	2.3474
233856	2705	1993-12-12	0.0	0.26082
233857	2705	1993-12-20	3.0	2.1043
233859	2705	1993-12-31	3.0	0.01
234275	4352	1993-07-05	2.0	0.04
234276	4352	1993-07-11	2.0	2.4269
234278	4352	1993-08-04	2.0	0.16
234279	4352	1993-08-11	2.0	2.4269
234281	4352	1993-09-03	3.0	1.29
234282	4352	1993-09-11	2.0	2.4269
234284	4352	1993-10-03	3.0	1.64
234285	4352	1993-10-11	2.0	2.4269
234287	4352	1993-11-02	3.0	2.3
234288	4352	1993-11-11	2.0	2.4269
234289	4352	1993-11-18	3.0	0.49
234291	4352	1993-11-30	3.0	0.00146
234292	4352	1993-12-02	3.0	1.98
234293	4352	1993-12-10	0.0	0.371
234294	4352	1993-12-11	2.0	3.6404
234296	4352	1993-12-31	3.0	0.00146
234628	8173	1993-07-05	2.0	0.11
234629	8173	1993-08-04	2.0	1.29
234630	8173	1993-08-05	1.0	4.084
234632	8173	1993-09-03	3.0	1.7
234633	8173	1993-09-05	1.0	4.084
234635	8173	1993-10-03	3.0	2.79
234636	8173	1993-10-05	1.0	4.084
234638	8173	1993-11-02	3.0	3.33
234639	8173	1993-11-05	1.0	4.084
234641	8173	1993-12-02	3.0	3.92
234642	8173	1993-12-05	1.0	6.126
234643	8173	1993-12-05	3.0	0.15
234644	8173	1993-12-05	3.0	3.01
234645	8173	1993-12-06	3.0	0.65
234646	8173	1993-12-30	3.0	1.5647
234647	8173	1993-12-31	3.0	0.00146
235051	1322	1993-07-05	2.0	0.02
235052	1322	1993-07-06	1.0	0.4435
235054	1322	1993-08-06	1.0	0.4435
235056	1322	1993-09-06	1.0	0.4435
235058	1322	1993-10-06	1.0	0.4435
235060	1322	1993-11-06	1.0	0.4435
235061	1322	1993-11-08	0.0	0.1485
235062	1322	1993-11-12	0.0	0.1431
235063	1322	1993-11-30	3.0	0.00146
235065	1322	1993-12-06	1.0	0.4435
235066	1322	1993-12-07	3.0	0.1
235067	1322	1993-12-08	0.0	0.1485
235068	1322	1993-12-12	0.0	0.1431
235069	1322	1993-12-31	3.0	0.00146
235425	9472	1993-07-06	2.0	0.08
235426	9472	1993-07-09	2.0	4.1307
235427	9472	1993-07-14	2.0	3.2928
235429	9472	1993-08-05	3.0	2.55
235431	9472	1993-09-04	3.0	1.23
235432	9472	1993-09-22	2.0	2.0247
235434	9472	1993-10-04	3.0	1.78
235435	9472	1993-10-18	2.0	4.6547
235436	9472	1993-10-20	2.0	2.3451
235437	9472	1993-10-20	3.0	3.75
235439	9472	1993-10-31	3.0	0.003
235440	9472	1993-11-03	3.0	2.46
235441	9472	1993-11-06	0.0	0.5119
235442	9472	1993-11-18	3.0	0.23
235444	9472	1993-11-30	3.0	0.003
235445	9472	1993-12-03	3.0	0.74
235446	9472	1993-12-06	0.0	0.5119
235447	9472	1993-12-06	3.0	0.27
235448	9472	1993-12-13	3.0	0.28
235450	9472	1993-12-31	3.0	0.003
235879	368	1993-07-06	2.0	0.11
235880	368	1993-07-14	2.0	0.8414
235882	368	1993-08-05	2.0	0.55
235883	368	1993-08-14	2.0	0.8414
235885	368	1993-09-04	2.0	0.06
235886	368	1993-09-14	2.0	0.8414
235888	368	1993-10-04	3.0	0.43
235889	368	1993-10-14	2.0	0.8414
235891	368	1993-11-03	3.0	0.74
235892	368	1993-11-14	2.0	0.8414
235893	368	1993-11-30	3.0	0.00146
235895	368	1993-12-03	3.0	0.44
235896	368	1993-12-06	0.0	0.4381
235897	368	1993-12-09	0.0	0.0742
235898	368	1993-12-10	0.0	0.0217
235899	368	1993-12-13	0.0	0.0269
235900	368	1993-12-14	2.0	1.2621
235901	368	1993-12-21	3.0	0.06
235902	368	1993-12-31	3.0	0.00146
236412	1425	1993-07-06	2.0	0.09
236413	1425	1993-07-07	2.0	0.6104
236415	1425	1993-08-05	2.0	0.89
236416	1425	1993-08-07	2.0	0.6104
236418	1425	1993-09-04	2.0	0.03
236419	1425	1993-09-07	2.0	0.6104
236421	1425	1993-10-04	3.0	0.32
236422	1425	1993-10-07	2.0	0.6104
236424	1425	1993-11-03	3.0	0.38
236425	1425	1993-11-07	2.0	0.6104
236426	1425	1993-11-13	0.0	0.4069
236428	1425	1993-11-30	3.0	0.00146
236429	1425	1993-12-03	3.0	0.34
236430	1425	1993-12-04	3.0	0.17
236431	1425	1993-12-07	2.0	0.9156
236432	1425	1993-12-10	3.0	0.15
236433	1425	1993-12-13	0.0	0.4069
236435	1425	1993-12-31	3.0	0.00146
236807	78	1993-07-07	2.0	0.04
236808	78	1993-07-12	2.0	1.7478
236810	78	1993-08-06	2.0	0.24
236811	78	1993-08-12	2.0	1.7478
236813	78	1993-09-05	3.0	0.85
236814	78	1993-09-12	2.0	1.7478
236816	78	1993-10-05	3.0	1.29
236817	78	1993-10-12	2.0	1.7478
236819	78	1993-11-04	3.0	1.23
236820	78	1993-11-12	2.0	1.7478
236821	78	1993-11-18	3.0	0.14
236822	78	1993-11-30	3.0	0.00146
236824	78	1993-12-01	3.0	0.38
236825	78	1993-12-04	3.0	1.28
236826	78	1993-12-06	0.0	0.9039
236827	78	1993-12-12	2.0	2.6217
236828	78	1993-12-22	3.0	0.22
236829	78	1993-12-31	3.0	0.00146
237195	2186	1993-07-07	2.0	0.1
237196	2186	1993-07-11	1.0	0.5492
237198	2186	1993-08-11	1.0	0.5492
237200	2186	1993-09-11	1.0	0.5492
237202	2186	1993-10-11	1.0	0.5492
237204	2186	1993-11-11	1.0	0.5492
237205	2186	1993-11-14	0.0	0.2283
237206	2186	1993-11-30	3.0	0.00146
237208	2186	1993-12-03	3.0	0.03
237209	2186	1993-12-11	1.0	0.5492
237210	2186	1993-12-14	0.0	0.2283
237211	2186	1993-12-24	3.0	0.16
237212	2186	1993-12-31	3.0	0.00146
237535	8027	1993-07-07	2.0	0.07
237536	8027	1993-08-06	1.0	3.8818
237537	8027	1993-08-06	3.0	0.95
237539	8027	1993-09-05	3.0	0.48
237540	8027	1993-09-06	1.0	3.8818
237542	8027	1993-10-05	3.0	2.15
237543	8027	1993-10-06	1.0	3.8818
237545	8027	1993-11-04	3.0	2.97
237546	8027	1993-11-06	1.0	3.8818
237548	8027	1993-12-04	3.0	3.23
237549	8027	1993-12-06	1.0	5.8227
237550	8027	1993-12-06	3.0	3.5
237551	8027	1993-12-08	3.0	0.66
237552	8027	1993-12-08	3.0	1.0707
237553	8027	1993-12-10	3.0	0.51
237554	8027	1993-12-14	3.0	1.346
237555	8027	1993-12-24	3.0	0.42
237556	8027	1993-12-31	3.0	0.003
237938	35	1993-07-07	2.0	0.06
237939	35	1993-08-05	1.0	0.5446
237940	35	1993-09-05	1.0	0.5446
237941	35	1993-10-05	1.0	0.5446
237942	35	1993-11-05	1.0	0.5446
237943	35	1993-12-05	1.0	0.5446
237944	35	1993-12-09	0.0	0.1362
237945	35	1993-12-13	0.0	0.1022
237946	35	1993-12-31	3.0	0.00146
238317	1566	1993-07-07	2.0	0.05
238318	1566	1993-07-13	2.0	1.468
238320	1566	1993-08-06	2.0	0.67
238321	1566	1993-08-13	2.0	1.468
238323	1566	1993-09-05	3.0	0.41
238324	1566	1993-09-13	2.0	1.468
238326	1566	1993-10-05	3.0	0.93
238327	1566	1993-10-13	2.0	1.468
238329	1566	1993-11-04	3.0	1.25
238330	1566	1993-11-13	2.0	1.468
238332	1566	1993-11-30	3.0	0.00146
238333	1566	1993-12-04	3.0	1.38
238334	1566	1993-12-06	0.0	0.4375
238335	1566	1993-12-07	0.0	0.1622
238336	1566	1993-12-08	3.0	0.288
238337	1566	1993-12-11	0.0	0.0948
238338	1566	1993-12-12	0.0	0.1164
238339	1566	1993-12-13	2.0	2.202
238341	1566	1993-12-31	3.0	0.00146
238881	3261	1993-07-07	2.0	0.02
238882	3261	1993-07-08	2.0	0.8766
238884	3261	1993-08-06	2.0	0.54
238885	3261	1993-08-08	2.0	0.8766
238887	3261	1993-09-05	2.0	0.03
238888	3261	1993-09-08	2.0	0.8766
238890	3261	1993-10-05	3.0	0.58
238891	3261	1993-10-08	2.0	0.8766
238893	3261	1993-11-04	3.0	0.68
238894	3261	1993-11-08	2.0	0.8766
238895	3261	1993-11-09	0.0	0.2197
238896	3261	1993-11-10	0.0	0.3647
238898	3261	1993-11-30	3.0	0.00146
238899	3261	1993-12-04	3.0	0.28
238900	3261	1993-12-08	2.0	1.3149
238901	3261	1993-12-09	0.0	0.2197
238902	3261	1993-12-10	0.0	0.3647
238903	3261	1993-12-24	3.0	0.352
238905	3261	1993-12-31	3.0	0.00146
239326	3939	1993-07-08	2.0	0.06
239327	3939	1993-08-07	2.0	0.7766
239328	3939	1993-08-07	2.0	0.71
239330	3939	1993-09-06	2.0	0.25
239331	3939	1993-09-07	2.0	0.7766
239333	3939	1993-10-06	3.0	0.33
239334	3939	1993-10-07	2.0	0.7766
239336	3939	1993-11-05	3.0	0.14
239337	3939	1993-11-07	2.0	0.7766
239339	3939	1993-12-05	3.0	0.61
239340	3939	1993-12-07	2.0	1.1649
239341	3939	1993-12-12	0.0	0.5177
239342	3939	1993-12-26	3.0	0.21
239343	3939	1993-12-28	3.0	0.34
239344	3939	1993-12-31	3.0	0.00146
239710	2336	1993-07-08	2.0	0.11
239711	2336	1993-07-13	2.0	0.5177
239713	2336	1993-08-07	2.0	1.03
239714	2336	1993-08-13	2.0	0.5177
239716	2336	1993-09-06	2.0	0.35
239717	2336	1993-09-13	2.0	0.5177
239719	2336	1993-10-06	3.0	0.39
239720	2336	1993-10-13	2.0	0.5177
239722	2336	1993-11-05	3.0	0.19
239723	2336	1993-11-13	2.0	0.5177
239724	2336	1993-11-30	3.0	0.00146
239726	2336	1993-12-05	3.0	0.61
239727	2336	1993-12-06	0.0	0.3058
239728	2336	1993-12-13	2.0	0.7766
239729	2336	1993-12-19	3.0	0.17
239730	2336	1993-12-25	3.0	0.18
239731	2336	1993-12-31	3.0	0.00146
240086	2078	1993-07-08	2.0	0.07
240087	2078	1993-08-07	2.0	1.09
240088	2078	1993-08-08	2.0	1.4633
240090	2078	1993-09-06	2.0	0.02
240091	2078	1993-09-08	2.0	1.4633
240093	2078	1993-10-06	3.0	0.63
240094	2078	1993-10-08	2.0	1.4633
240096	2078	1993-11-05	3.0	1.49
240097	2078	1993-11-08	2.0	1.4633
240099	2078	1993-12-05	3.0	1.23
240100	2078	1993-12-08	2.0	2.19495
240101	2078	1993-12-28	3.0	0.08
240103	2078	1993-12-31	3.0	0.00146
240466	2584	1993-07-08	2.0	0.02
240467	2584	1993-07-14	1.0	0.4188
240469	2584	1993-08-14	1.0	0.4188
240471	2584	1993-09-14	1.0	0.4188
240473	2584	1993-10-14	1.0	0.4188
240475	2584	1993-11-14	1.0	0.4188
240477	2584	1993-11-30	3.0	0.00146
240478	2584	1993-12-05	3.0	0.11
240479	2584	1993-12-06	0.0	0.0582
240480	2584	1993-12-08	0.0	0.0994
240481	2584	1993-12-14	1.0	0.4188
240483	2584	1993-12-31	3.0	0.00146
240860	3882	1993-07-09	2.0	0.05
240861	3882	1993-07-11	1.0	0.3246
240863	3882	1993-08-08	2.0	0.88
240864	3882	1993-08-11	1.0	0.3246
240866	3882	1993-09-07	2.0	0.2
240867	3882	1993-09-11	1.0	0.3246
240869	3882	1993-10-07	2.0	0.09
240870	3882	1993-10-11	1.0	0.3246
240872	3882	1993-11-06	3.0	0.28
240873	3882	1993-11-11	1.0	0.3246
240874	3882	1993-11-13	0.0	0.01
240876	3882	1993-11-30	3.0	0.00146
240877	3882	1993-12-06	3.0	0.1
240878	3882	1993-12-07	0.0	0.0379
240879	3882	1993-12-09	0.0	0.1608
240880	3882	1993-12-10	0.0	0.0077
240881	3882	1993-12-11	1.0	0.3246
240882	3882	1993-12-13	0.0	0.01
240883	3882	1993-12-16	3.0	0.015
240885	3882	1993-12-31	3.0	0.00146
241426	907	1993-07-09	2.0	0.03
241427	907	1993-07-11	1.0	0.3178
241429	907	1993-08-08	2.0	1.17
241430	907	1993-08-11	1.0	0.3178
241432	907	1993-09-07	2.0	0.31
241433	907	1993-09-11	1.0	0.3178
241435	907	1993-10-07	3.0	0.1
241436	907	1993-10-11	1.0	0.3178
241438	907	1993-11-06	3.0	0.22
241439	907	1993-11-11	1.0	0.3178
241440	907	1993-11-12	0.0	0.2118
241441	907	1993-11-20	3.0	0.045
241443	907	1993-11-30	3.0	0.00146
241444	907	1993-12-06	3.0	0.13
241445	907	1993-12-11	1.0	0.3178
241446	907	1993-12-12	0.0	0.2118
241447	907	1993-12-24	3.0	0.039
241449	907	1993-12-31	3.0	0.00146
241779	4159	1993-07-09	2.0	0.02
241780	4159	1993-07-15	2.0	0.04
241782	4159	1993-08-08	2.0	1.21
241783	4159	1993-08-14	2.0	0.04
241785	4159	1993-09-07	2.0	0.32
241786	4159	1993-09-15	2.0	0.04
241788	4159	1993-10-07	2.0	0.33
241789	4159	1993-10-17	2.0	0.04
241791	4159	1993-11-06	3.0	0.01
241792	4159	1993-11-16	2.0	0.04
241793	4159	1993-11-30	3.0	0.00146
241795	4159	1993-12-02	3.0	0.21
241796	4159	1993-12-05	2.0	2.7143
241797	4159	1993-12-06	3.0	1.31
241798	4159	1993-12-13	2.0	0.04
241799	4159	1993-12-31	3.0	0.00146
242147	1411	1993-07-09	2.0	0.06
242148	1411	1993-08-06	2.0	1.3663
242149	1411	1993-08-08	2.0	0.45
242151	1411	1993-09-06	2.0	1.3663
242152	1411	1993-09-07	3.0	0.5
242154	1411	1993-10-06	2.0	1.3663
242155	1411	1993-10-07	3.0	0.7
242157	1411	1993-11-06	3.0	1.14
242158	1411	1993-11-06	2.0	1.3663
242160	1411	1993-12-06	3.0	1.6
242161	1411	1993-12-06	2.0	2.0494
242162	1411	1993-12-12	0.0	0.5174
242163	1411	1993-12-13	3.0	0.23
242164	1411	1993-12-19	3.0	0.13
242165	1411	1993-12-24	3.0	0.42
242167	1411	1993-12-31	3.0	0.00146
242540	1684	1993-07-10	2.0	0.02
242541	1684	1993-09-08	2.0	1.22
242542	1684	1993-10-08	2.0	0.55
242543	1684	1993-11-04	2.0	4.1214
242544	1684	1993-11-07	3.0	1.88
242545	1684	1993-11-16	2.0	0.9517
242547	1684	1993-12-07	3.0	1.16
242548	1684	1993-12-19	2.0	2.2916
242844	3748	1993-07-10	2.0	0.1
242845	3748	1993-08-10	1.0	0.3192
242846	3748	1993-09-10	1.0	0.3192
242847	3748	1993-10-10	1.0	0.3192
242848	3748	1993-11-10	1.0	0.3192
242849	3748	1993-12-10	1.0	0.3192
242850	3748	1993-12-14	0.0	0.0308
242852	3748	1993-12-31	3.0	0.00146
243224	2213	1993-07-11	2.0	0.07
243225	2213	1993-08-05	2.0	0.941
243226	2213	1993-08-10	2.0	0.8
243228	2213	1993-09-05	2.0	0.941
243229	2213	1993-09-09	3.0	0.13
243231	2213	1993-10-05	2.0	0.941
243232	2213	1993-10-09	3.0	0.79
243234	2213	1993-11-05	2.0	0.941
243235	2213	1993-11-08	3.0	0.77
243237	2213	1993-12-05	2.0	1.4115
243238	2213	1993-12-06	0.0	0.6273
243239	2213	1993-12-08	3.0	0.63
243240	2213	1993-12-11	3.0	0.54
243241	2213	1993-12-12	3.0	0.224
243242	2213	1993-12-25	3.0	0.288
243243	2213	1993-12-31	3.0	0.00146
243608	1062	1993-07-11	2.0	0.1
243609	1062	1993-08-06	2.0	2.3176
243610	1062	1993-08-10	3.0	0.16
243612	1062	1993-09-06	2.0	2.3176
243613	1062	1993-09-09	3.0	1.03
243615	1062	1993-10-06	2.0	2.3176
243616	1062	1993-10-09	3.0	1.59
243618	1062	1993-11-06	2.0	2.3176
243619	1062	1993-11-08	3.0	2.15
243621	1062	1993-12-06	2.0	3.4764
243622	1062	1993-12-08	3.0	2.52
243623	1062	1993-12-12	3.0	0.08
243624	1062	1993-12-14	0.0	0.7844
243625	1062	1993-12-17	3.0	0.05
243627	1062	1993-12-31	3.0	0.00146
243968	273	1993-07-11	2.0	0.07
243969	273	1993-08-05	1.0	1.3201
243970	273	1993-08-10	2.0	0.3
243972	273	1993-09-05	1.0	1.3201
243973	273	1993-09-09	3.0	0.47
243975	273	1993-10-05	1.0	1.3201
243976	273	1993-10-09	3.0	0.83
243978	273	1993-11-05	1.0	1.3201
243979	273	1993-11-08	3.0	1.14
243981	273	1993-12-05	1.0	1.9802
243982	273	1993-12-06	0.0	0.0178
243983	273	1993-12-08	3.0	1.35
243984	273	1993-12-11	0.0	0.1836
243985	273	1993-12-12	0.0	0.5965
243986	273	1993-12-18	3.0	0.87
243987	273	1993-12-31	3.0	0.01
244456	10320	1993-07-11	2.0	0.08
244457	10320	1993-08-09	1.0	2.5973
244458	10320	1993-08-10	3.0	0.13
244460	10320	1993-09-09	3.0	1.17
244461	10320	1993-09-09	1.0	2.5973
244463	10320	1993-10-09	3.0	2.15
244464	10320	1993-10-09	1.0	2.5973
244466	10320	1993-11-08	3.0	0.92
244467	10320	1993-11-09	1.0	2.5973
244469	10320	1993-12-05	3.0	0.49
244470	10320	1993-12-08	3.0	1.62
244471	10320	1993-12-09	1.0	3.896
244472	10320	1993-12-10	0.0	1.2414
244473	10320	1993-12-29	3.0	0.57
244475	10320	1993-12-31	3.0	0.00146
244897	3277	1993-07-12	2.0	0.11
244898	3277	1993-07-14	2.0	1.6654
244900	3277	1993-08-11	2.0	0.5
244901	3277	1993-08-14	2.0	1.6654
244903	3277	1993-09-10	3.0	0.59
244904	3277	1993-09-14	2.0	1.6654
244906	3277	1993-10-10	3.0	1.42
244907	3277	1993-10-14	2.0	1.6654
244909	3277	1993-11-09	3.0	1.34
244910	3277	1993-11-14	2.0	1.6654
244911	3277	1993-11-29	3.0	0.444
244912	3277	1993-11-30	3.0	0.00146
244914	3277	1993-12-02	3.0	0.216
244915	3277	1993-12-03	3.0	0.4
244916	3277	1993-12-09	3.0	1.13
244917	3277	1993-12-14	2.0	2.4981
244918	3277	1993-12-31	3.0	0.00146
245228	1416	1993-07-12	2.0	0.07
245229	1416	1993-07-28	2.0	4.324
245231	1416	1993-08-11	3.0	0.96
245233	1416	1993-09-10	3.0	0.54
245234	1416	1993-09-12	2.0	4.2512
245236	1416	1993-10-07	2.0	3.2712
245237	1416	1993-10-10	3.0	3.78
245238	1416	1993-10-20	2.0	0.8255
245240	1416	1993-11-02	3.0	6.27
245241	1416	1993-11-02	2.0	4.3491
245242	1416	1993-11-09	3.0	1.63
245243	1416	1993-11-13	2.0	3.017
245244	1416	1993-11-17	3.0	1.38
245245	1416	1993-11-20	2.0	3.0561
245246	1416	1993-11-21	3.0	3.58
245247	1416	1993-11-21	2.0	4.7129
245249	1416	1993-11-30	3.0	0.003
245250	1416	1993-12-09	2.0	3.1907
245251	1416	1993-12-09	3.0	1.79
245252	1416	1993-12-09	3.0	6.47
245253	1416	1993-12-12	3.0	1.23
245254	1416	1993-12-17	3.0	0.66
245256	1416	1993-12-31	3.0	0.003
245572	1892	1993-07-13	2.0	0.09
245573	1892	1993-08-09	1.0	0.4622
245574	1892	1993-09-09	1.0	0.4622
245575	1892	1993-10-09	1.0	0.4622
245576	1892	1993-11-09	1.0	0.4622
245577	1892	1993-12-09	1.0	0.4622
245578	1892	1993-12-10	3.0	0.1
245579	1892	1993-12-11	0.0	0.2398
245580	1892	1993-12-12	3.0	0.125
245582	1892	1993-12-31	3.0	0.00146
245887	3654	1993-07-13	2.0	0.07
245888	3654	1993-08-10	2.0	1.993
245889	3654	1993-08-12	3.0	0.04
245891	3654	1993-09-10	2.0	1.993
245892	3654	1993-09-11	3.0	0.63
245894	3654	1993-10-10	2.0	1.993
245895	3654	1993-10-11	3.0	1.66
245897	3654	1993-11-10	3.0	1.48
245898	3654	1993-11-10	2.0	1.993
245900	3654	1993-12-10	3.0	2.48
245901	3654	1993-12-10	2.0	2.9895
245902	3654	1993-12-26	3.0	0.192
245903	3654	1993-12-26	3.0	0.416
245905	3654	1993-12-31	3.0	0.00146
246278	3413	1993-07-13	2.0	0.08
246279	3413	1993-08-11	2.0	0.7481
246280	3413	1993-08-12	2.0	0.89
246282	3413	1993-09-11	2.0	0.7481
246283	3413	1993-09-11	3.0	0.1
246285	3413	1993-10-11	2.0	0.7481
246286	3413	1993-10-11	3.0	0.37
246288	3413	1993-11-10	3.0	0.39
246289	3413	1993-11-11	2.0	0.7481
246291	3413	1993-12-10	3.0	0.37
246292	3413	1993-12-11	2.0	1.1222
246293	3413	1993-12-12	0.0	0.4359
246294	3413	1993-12-17	3.0	0.348
246296	3413	1993-12-31	3.0	0.00146
246807	1544	1993-07-14	2.0	0.11
246808	1544	1993-08-08	2.0	1.895
246809	1544	1993-08-13	2.0	0.21
246811	1544	1993-09-08	2.0	1.895
246812	1544	1993-09-12	3.0	0.6
246814	1544	1993-10-08	2.0	1.895
246815	1544	1993-10-12	3.0	1.57
246817	1544	1993-11-08	2.0	1.895
246818	1544	1993-11-11	3.0	1.69
246820	1544	1993-12-08	2.0	2.8425
246821	1544	1993-12-09	0.0	0.9526
246822	1544	1993-12-11	3.0	1.74
246823	1544	1993-12-12	0.0	0.0189
246824	1544	1993-12-26	3.0	0.416
246826	1544	1993-12-31	3.0	0.00146
247258	3955	1993-07-14	2.0	0.1
247259	3955	1993-08-07	2.0	0.7689
247260	3955	1993-08-13	2.0	0.81
247262	3955	1993-09-07	2.0	0.7689
247263	3955	1993-09-12	3.0	0.18
247265	3955	1993-10-07	2.0	0.7689
247266	3955	1993-10-12	3.0	0.18
247268	3955	1993-11-07	2.0	0.7689
247269	3955	1993-11-11	3.0	0.53
247271	3955	1993-12-07	2.0	1.1534
247272	3955	1993-12-11	3.0	0.7
247273	3955	1993-12-13	0.0	0.4129
247274	3955	1993-12-15	3.0	0.368
247275	3955	1993-12-31	3.0	0.00146
247693	3000	1993-07-14	2.0	0.1
247694	3000	1993-08-10	2.0	0.7028
247695	3000	1993-08-13	2.0	0.95
247697	3000	1993-09-10	2.0	0.7028
247698	3000	1993-09-12	3.0	0.21
247700	3000	1993-10-10	2.0	0.7028
247701	3000	1993-10-12	3.0	0.01
247703	3000	1993-11-10	2.0	0.7028
247704	3000	1993-11-11	3.0	0.82
247706	3000	1993-12-10	2.0	1.0542
247707	3000	1993-12-11	3.0	0.85
247708	3000	1993-12-15	3.0	0.272
247710	3000	1993-12-31	3.0	0.00146
248010	9703	1993-07-15	2.0	0.08
248011	9703	1993-08-08	1.0	3.3936
248012	9703	1993-08-14	3.0	0.41
248015	9703	1993-09-08	1.0	3.3936
248016	9703	1993-09-13	3.0	2.23
248019	9703	1993-10-08	1.0	3.3936
248020	9703	1993-10-13	3.0	2.62
248023	9703	1993-11-08	1.0	3.3936
248024	9703	1993-11-12	3.0	3.2
248027	9703	1993-12-08	1.0	5.0904
248028	9703	1993-12-12	3.0	3.85
248029	9703	1993-12-30	3.0	0.24
248032	9703	1993-12-31	3.0	0.00146
248443	234	1993-07-15	2.0	0.05
248444	234	1993-08-13	1.0	0.581
248445	234	1993-09-13	1.0	0.581
248446	234	1993-10-13	1.0	0.581
248447	234	1993-11-13	1.0	0.581
248448	234	1993-12-13	1.0	0.581
248449	234	1993-12-14	3.0	0.264
248450	234	1993-12-30	3.0	0.06
248451	234	1993-12-31	3.0	0.00146
248763	3241	1993-07-16	2.0	0.02
248764	3241	1993-08-12	1.0	0.6282
248765	3241	1993-09-12	1.0	0.6282
248766	3241	1993-10-12	1.0	0.6282
248767	3241	1993-11-12	1.0	0.6282
248768	3241	1993-11-13	3.0	0.11
248770	3241	1993-12-12	1.0	0.6282
248771	3241	1993-12-13	3.0	0.53
248772	3241	1993-12-31	3.0	0.00146
249090	3078	1993-07-16	2.0	0.02
249091	3078	1993-08-11	1.0	0.3348
249092	3078	1993-09-11	1.0	0.3348
249093	3078	1993-10-11	1.0	0.3348
249094	3078	1993-11-11	1.0	0.3348
249095	3078	1993-12-11	1.0	0.3348
249096	3078	1993-12-23	3.0	0.036
249098	3078	1993-12-31	3.0	0.00146
249405	1497	1993-07-16	2.0	0.1
249406	1497	1993-08-08	2.0	0.8587
249407	1497	1993-08-15	2.0	0.68
249409	1497	1993-09-08	2.0	0.8587
249410	1497	1993-09-14	3.0	0.04
249412	1497	1993-10-08	2.0	0.8587
249413	1497	1993-10-14	3.0	0.36
249415	1497	1993-11-08	2.0	0.8587
249416	1497	1993-11-13	3.0	0.81
249418	1497	1993-12-08	2.0	1.288
249419	1497	1993-12-13	3.0	0.43
249420	1497	1993-12-13	3.0	0.94
249421	1497	1993-12-19	3.0	0.27
249423	1497	1993-12-31	3.0	0.00146
249785	3152	1993-07-16	2.0	0.05
249786	3152	1993-08-06	2.0	1.1922
249787	3152	1993-08-15	2.0	0.65
249789	3152	1993-09-06	2.0	1.1922
249790	3152	1993-09-14	3.0	0.35
249792	3152	1993-10-06	2.0	1.1922
249793	3152	1993-10-14	3.0	0.77
249795	3152	1993-11-06	2.0	1.1922
249796	3152	1993-11-13	3.0	1.19
249798	3152	1993-12-06	2.0	1.7883
249799	3152	1993-12-11	3.0	0.24
249800	3152	1993-12-13	0.0	0.6339
249801	3152	1993-12-13	3.0	0.85
249802	3152	1993-12-22	3.0	0.35
249804	3152	1993-12-31	3.0	0.00146
250115	3465	1993-07-16	2.0	0.04
250116	3465	1993-08-05	2.0	1.0324
250117	3465	1993-08-15	2.0	0.49
250119	3465	1993-09-05	2.0	1.0324
250120	3465	1993-09-14	3.0	0.1
250122	3465	1993-10-05	2.0	1.0324
250123	3465	1993-10-14	3.0	0.78
250125	3465	1993-11-05	2.0	1.0324
250126	3465	1993-11-13	3.0	0.6
250128	3465	1993-12-05	2.0	1.5486
250129	3465	1993-12-06	0.0	0.4543
250130	3465	1993-12-13	3.0	0.75
250131	3465	1993-12-16	3.0	0.27
250133	3465	1993-12-31	3.0	0.00146
