,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8543,0,0.034055506,85,1,0.01076509,2600,9,0,0,0,0
8544,0,0.876207039,46,2,0.45320347,6570,9,0,1,0,2
8545,0,0.012838802,31,0,0.179975047,3205,2,0,0,0,0
8546,0,0.724963752,67,0,3377,NA,7,0,3,1,0
8547,0,0.212755831,37,0,0.200359928,3333,2,0,0,0,0
8548,0,0.99989647,42,0,0.137772675,5225,2,0,0,0,0
8549,0,0.674876082,63,0,1.53837915,2800,10,0,1,0,0
8550,0,0.04019068,61,0,0.258177199,3148,3,0,1,0,0
8551,0,0.011533979,74,0,1241,NA,28,0,1,0,0
8552,0,0.35831464,39,1,0.136975296,4978,3,0,0,0,0
8553,0,0.524471835,52,1,0.474310777,6383,10,0,1,0,1
8554,0,0.032584402,29,0,0.343902439,4509,6,0,1,0,2
8555,0,0.997904317,40,2,0.215426152,30000,12,0,4,0,3
8556,0,0.037027991,62,0,0.155346047,14000,8,0,1,0,1
8557,0,0.06655851,63,0,0.048658557,6000,15,0,1,0,0
8558,0,0.070482159,64,0,0.162655971,17951,8,0,1,0,2
8559,0,0,46,0,0.15445494,7833,10,0,1,0,1
8560,0,0.345324193,34,0,0.377416344,7500,9,0,1,0,2
8561,1,0,45,0,0.733066733,4000,11,0,3,0,0
8562,0,0.001363574,60,0,0.114412663,3600,2,0,1,0,0
8563,0,0.9999999,48,0,0.086795937,2165,3,0,0,0,0
8564,0,0.001073662,46,1,461,NA,6,0,0,0,0
8565,0,0.050030412,66,0,0.046288829,31000,11,0,1,0,0
8566,0,0.9999999,55,0,0.086382723,5000,2,0,0,0,0
8567,0,0.9999999,64,0,2366,NA,11,0,1,0,3
8568,0,0.699032693,52,1,0.350630887,5626,11,0,2,0,2
8569,0,0.134599236,39,1,0.137033516,8413,14,0,0,0,1
8570,0,0.9999999,57,0,1140,NA,1,0,1,0,NA
8571,0,0.928433718,52,0,0.635571899,5166,13,0,2,0,2
8572,0,0.074858608,66,0,0.497533662,7500,18,0,3,0,0
8573,0,0.081900302,55,0,0.24895021,5000,10,0,2,0,1
8574,0,0.81014525,45,1,0.662275829,6300,13,0,1,0,2
8575,0,0.748408525,37,0,0.448312801,5600,11,0,0,0,0
8576,0,0.097745113,32,0,0.319301848,7791,2,0,1,0,0
8577,1,0.950161405,28,0,1.398000909,2200,11,0,2,0,0
8578,0,0.437449179,74,0,0.153169366,5000,6,0,0,0,0
8579,0,0.738564413,63,1,0.315473857,43356,37,0,6,0,0
8580,0,0.071260214,59,0,0.031292277,17000,21,0,0,0,0
8581,0,0.010599647,50,0,2637,NA,7,0,1,0,0
8582,1,0.9999999,36,0,0.285578296,2100,2,0,0,0,0
8583,0,0.251517672,49,1,1.657791944,32000,12,0,0,0,5
8584,0,0.174187158,52,0,4790,NA,18,0,2,0,2
8585,0,0.328181021,78,4,0.39326434,5700,9,0,1,0,0
8586,0,0.258603928,46,0,278,NA,2,0,0,0,NA
8587,0,0.099626551,29,0,0.261684579,4000,4,0,1,0,0
8588,0,0.008078735,58,0,0.431892027,4000,9,0,3,0,0
8589,0,0.124387561,60,0,0.008220395,4500,1,0,0,0,0
8590,0,0.018167008,49,0,0.126557377,9149,6,0,2,0,0
8591,0,0.612451673,72,0,1.969401947,718,10,0,1,0,0
8592,0,0.9999999,44,0,1723,NA,4,0,2,0,0
8593,0,0.9999999,32,0,0.862552966,3775,5,0,1,0,0
8594,0,0.9999999,23,0,0,650,0,0,0,0,0
8595,0,0,71,0,0,NA,1,0,0,0,0
8596,0,0.462686567,50,1,0.402127869,10150,6,0,2,0,2
8597,0,0.139107634,50,0,0.20362371,8333,11,0,1,0,0
8598,0,0.221191316,58,0,0.436152003,5841,10,0,1,0,0
8599,0,0.184694345,61,2,0.113153098,6583,8,0,0,0,0
8600,0,0.104284855,49,0,0.266629635,7200,8,0,1,0,2
8601,0,0.12175943,48,0,0.121730964,13841,9,0,1,0,5
8602,0,0.250667576,30,0,0.202262959,11400,7,0,1,0,0
8603,0,0.164737829,39,0,1.610694653,2000,9,0,1,0,2
8604,0,0.9999999,54,0,2620,NA,8,0,2,0,5
8605,0,0.181927358,69,0,0.974864324,3500,15,0,2,0,0
8606,0,0.131929944,52,0,0.430411593,9936,14,0,3,0,0
8607,0,0.229061452,59,1,0.421879463,3500,20,0,1,0,0
8608,0,0.191237957,25,0,0.671132765,820,5,0,0,0,0
8609,0,0.99830017,64,0,0.26946701,5046,6,0,1,0,0
8610,0,0.264453661,65,0,0.182077897,10500,9,0,1,0,0
8611,0,0.130106518,48,0,0.381184245,11500,10,0,2,0,0
8612,0,0.925648835,54,0,0.168871117,6501,9,0,0,0,1
8613,0,0.01529847,37,0,0.00099975,4000,2,0,0,0,0
8614,0,0.038851593,55,0,0.0019995,4000,2,0,0,0,0
8615,1,0.456954305,48,0,0.58022184,6400,7,0,2,0,1
8616,0,0.02379762,56,0,0.242870875,3120,4,0,0,0,1
8617,0,0.9999999,30,0,0.236157438,2997,3,0,0,0,1
8618,0,0.102169471,36,0,1298,NA,3,0,1,0,NA
8619,0,0.980540336,38,1,3186,NA,17,0,2,0,1
8620,0,0.9999999,38,0,0,3750,4,0,0,1,0
8621,0,0.098939609,40,0,111,NA,7,0,0,0,0
8622,0,0.677376663,43,0,0.260660082,8301,7,0,1,0,2
8623,0,0.635298869,45,0,0.351865399,4100,9,0,0,0,2
8624,0,0.315390079,52,0,0.130933825,7056,8,0,1,0,1
8625,0,0,59,0,2188,NA,5,0,2,0,0
8626,0,0.426969442,36,0,0.602517042,1906,8,0,0,0,1
8627,0,0.308775413,37,2,0.349023227,6500,14,0,1,0,2
8628,0,0.10412383,53,0,0.468202544,8333,22,0,4,0,0
8629,0,0.011468331,46,0,0.010361599,4728,8,0,0,0,0
8630,0,0.097140785,62,0,0.376602127,11000,16,0,2,0,2
8631,0,0.008951372,46,2,0.32555692,5700,9,0,1,0,2
8632,0,0.00509661,68,0,5,NA,5,0,0,0,0
8633,0,0.996392986,52,0,0.355192505,8752,15,0,2,0,2
8634,0,0.048180245,57,0,4562,NA,9,0,1,0,0
8635,0,0.224790079,68,0,0.36891963,13300,12,0,3,0,0
8636,0,0.409423345,54,0,0.297693797,17040,11,0,3,0,3
8637,0,0.300474535,48,2,0.86197049,2100,10,0,1,1,3
8638,0,0.062315349,46,0,41,NA,4,0,0,0,0
8639,0,0.097773271,61,0,0.409070632,6724,11,0,1,0,0
8640,0,0.05361034,65,0,1318,NA,4,0,1,0,0
8641,0,0.078876501,47,0,0.077051269,10200,9,0,0,0,1
8642,0,0.9999999,55,1,0.080546265,3587,4,0,0,0,1
8643,0,0.192683025,41,0,0.315800503,4771,12,0,1,0,2
8644,0,0,44,1,0.083383323,5000,5,0,0,0,0
8645,0,0.272192336,84,0,0.453494482,1902,17,0,0,0,0
8646,0,0.9999999,34,0,73,NA,0,0,0,1,NA
8647,0,0.339005757,65,0,0.140857393,8000,14,0,1,0,0
8648,0,0.145451979,47,0,0.067391304,5059,3,0,0,0,4
8649,0,0.014852658,72,0,1992,NA,18,0,1,0,0
8650,0,0.030903149,71,0,0.014282314,4200,5,0,0,0,0
8651,0,0.703694764,52,0,0.30817679,18258,13,0,3,0,4
8652,0,0.813340096,34,0,1.423288356,2000,7,0,2,0,2
8653,1,0.837784961,63,0,0.653739184,6471,10,0,1,0,0
8654,0,0.01882203,52,0,0.241442703,11422,9,0,2,0,0
8655,0,0.238783744,49,0,0.444502075,7711,26,0,2,0,2
8656,0,0.730787544,35,0,0.238041913,6250,5,0,1,0,0
8657,0,0.008328908,76,0,0.008495752,2000,8,0,0,0,0
8658,0,0.134032995,38,0,2693,NA,17,0,2,0,0
8659,0,0,63,0,0.389830508,707,2,0,0,0,0
8660,0,0.670307225,42,0,0.568835564,6500,11,0,2,0,0
8661,0,0.036619203,72,0,1074,NA,7,0,1,0,0
8662,0,0.010128816,67,0,0.058862742,15000,16,0,1,0,1
8663,0,0.235450265,42,0,1823,NA,9,0,1,0,4
8664,0,0.969170459,48,1,0.485768501,6850,7,0,1,1,0
8665,0,0.148595837,34,0,0.113932045,15833,10,0,2,0,2
8666,0,0.62345994,65,0,0.538394415,4583,9,0,1,0,1
8667,0,0.501323822,67,0,4414,NA,8,0,2,0,0
8668,0,0.335402692,38,0,0.129338902,6942,3,0,0,0,3
8669,0,0.952272783,52,1,0.934437937,7000,15,0,3,0,0
8670,0,0.979172452,39,0,0.232511659,1500,5,0,0,0,0
8671,1,0.9999999,35,0,179,NA,1,3,0,0,4
8672,0,0.02411539,56,0,2329,NA,7,0,0,0,0
8673,0,3.311206281,37,0,2024,NA,8,0,1,0,2
8674,0,0.78910703,61,0,0.556520098,5298,8,0,2,0,2
8675,0,0,47,0,0.159122725,15000,5,0,1,0,0
8676,0,0.035430666,59,0,0.624548736,1384,7,0,1,0,0
8677,0,0.135185442,42,0,4501,NA,13,0,2,0,1
8678,0,0.951048951,48,1,0.444830582,1150,6,1,0,4,2
8679,0,0.012561218,64,0,0.004748088,3790,12,0,0,0,0
8680,0,0.974039642,26,1,0.196983141,1126,4,0,0,0,1
8681,0,0.210671854,44,0,0.651740531,6520,10,0,1,0,2
8682,0,0.06112026,37,0,0.297024144,5342,7,0,2,0,1
8683,0,0.092488083,63,0,0.09321747,8860,5,0,1,0,0
8684,0,0.034344926,54,0,0.209994167,10285,15,0,1,0,0
8685,0,0.353930032,29,0,0.172114191,2416,4,0,0,0,0
8686,0,0.102896587,41,0,0.190591589,7014,6,0,2,0,0
8687,0,0.500856759,53,0,0.754101824,14200,9,0,2,0,2
8688,1,0.548518033,51,2,0.333422217,18750,11,0,2,0,2
8689,0,0.555658703,70,0,0.633085238,11285,16,0,3,0,0
8690,0,0.675451311,37,0,0.270063563,19350,17,0,2,0,2
8691,0,0.051824236,46,1,0.413508173,11133,13,0,5,0,0
8692,0,0.054589082,31,0,150,0,3,0,0,0,0
8693,0,0.520558206,52,0,0.357540747,9693,8,0,2,0,0
8694,0,0.33980469,58,0,0.355763161,7920,14,0,0,0,0
8695,0,0.021122141,53,0,0.492058011,2895,5,0,1,0,0
8696,0,0.005924455,38,0,0.356656065,2200,6,0,1,0,0
8697,0,0.127492374,64,1,6616,NA,12,0,3,1,0
8698,0,0.050786045,44,0,0.204764803,11500,8,0,2,0,2
8699,0,0.06912495,45,0,0.092568784,11666,11,0,1,0,1
8700,0,0.136530008,47,0,0.281439494,7585,13,0,1,0,1
8701,0,0.304853903,80,0,2009,NA,11,0,1,0,0
8702,0,0.115020298,53,0,0.145890868,10500,9,0,1,0,0
8703,0,0.015714175,71,0,0.060279973,10500,26,0,1,0,0
8704,0,0.229218175,53,0,2.016983017,1000,4,0,3,0,1
8705,1,0.9999999,37,0,37,NA,1,0,0,0,0
8706,0,0.027329631,52,2,0.244162409,18200,15,0,4,0,2
8707,0,0.066098898,63,0,0.153639116,17833,7,0,1,0,2
8708,0,0.003386988,76,0,269,NA,6,0,0,0,0
8709,0,0.077489604,65,0,72,NA,6,0,0,0,0
8710,0,0.171746184,48,0,0.358967367,11000,6,0,2,0,0
8711,0,0.009695957,70,0,334,NA,7,0,1,0,0
8712,0,0.419247318,46,1,0.473695198,4789,6,0,2,0,2
8713,0,0.642376354,38,0,0.217432052,3200,8,0,0,0,0
8714,0,0.002841132,62,0,0.036148285,6500,19,0,1,0,0
8715,0,0.059001875,50,0,0.14470141,12625,8,0,2,0,0
8716,0,0.510458159,48,0,1.094370634,7300,11,0,2,0,1
8717,0,0.185523096,88,0,0.229787234,2819,9,0,1,0,0
8718,0,0.04931338,61,0,2001,NA,9,0,2,0,2
8719,0,0.071687767,77,0,32,NA,2,0,0,0,0
8720,1,0.685988373,59,0,0.322432655,8500,6,0,1,0,1
8721,0,1.081836327,31,0,0.444928237,6200,8,0,2,0,0
8722,1,3383,31,0,0.096225944,4000,3,0,0,0,0
8723,0,0.021291905,55,1,0.441807759,7500,19,0,2,0,0
8724,0,0.033882677,52,0,0.166550073,18582,22,0,2,0,0
8725,1,0.999587118,49,0,1.025077994,8333,10,0,6,0,2
8726,0,0.008653608,47,0,0.002570694,3500,4,0,0,0,2
8727,0,0.465818281,48,0,0.380936511,6000,9,1,0,0,0
8728,0,0.580279813,24,0,0.030023095,865,2,0,0,0,0
8729,0,0.9999999,39,0,4936,NA,3,0,2,0,0
8730,0,0.056435104,45,0,0.021712218,10500,8,0,0,0,0
8731,0,0.813192773,39,1,0.163745442,8500,14,1,0,0,2
8732,0,0.015010997,84,0,0.002687412,7069,6,0,0,0,0
8733,0,0.032668614,35,0,346,NA,10,0,0,0,0
8734,0,0.643944367,40,0,0.270636596,9000,9,0,0,0,0
8735,0,0,45,0,0.183155466,3466,4,1,1,0,0
8736,0,0.804998945,58,1,0.551935066,8500,10,0,2,0,0
8737,0,0.004699883,61,0,1373,NA,13,0,1,0,0
8738,0,0.698550242,26,0,0.078990418,4278,3,0,0,0,0
8739,0,0.059359509,56,0,0.036992601,5000,13,0,0,0,0
8740,0,0.201765971,54,0,0.353738474,9000,8,0,2,0,0
8741,0,0.561325849,40,0,0.13644706,15800,4,0,1,0,0
8742,0,0.734227847,37,0,0.888467015,4213,7,0,1,0,3
8743,0,0.00635045,65,0,0.678215768,4819,8,0,3,0,0
8744,0,0.038931858,43,0,1.448850383,3000,20,0,3,0,4
8745,0,0.096726885,46,0,256,NA,2,0,0,0,NA
8746,1,1.305647841,32,1,713,NA,3,0,0,0,1
8747,1,0,39,0,0.027339478,6400,3,0,0,0,0
8748,0,0.603284262,49,0,0.525951557,8958,18,0,2,0,0
8749,0,0.127657447,46,0,0.481825909,20000,15,0,4,1,2
8750,0,0.196543574,45,0,0.25953887,4900,11,0,0,0,2
8751,0,0.00191301,58,0,541,NA,6,0,1,0,0
8752,0,0.003725696,72,0,10,NA,11,0,0,0,NA
8753,0,0,30,0,0.009715475,1440,6,0,0,0,0
8754,0,1.240345298,52,3,0.284857261,4833,8,0,0,1,2
8755,0,0.9999999,65,0,1795,NA,4,1,1,1,0
8756,0,0.691544216,58,1,0.405756135,7782,6,0,2,0,2
8757,0,0.37119293,53,0,0.188102079,11833,11,0,2,0,0
8758,0,0.121959087,55,0,1931,NA,6,1,1,1,0
8759,0,0.307769227,31,0,0.438312338,5000,9,0,1,0,2
8760,0,0.971990818,50,0,0.454807934,7965,12,0,1,1,1
8761,0,0.022871837,56,0,0.437804878,4919,11,0,2,0,1
8762,0,0.284680557,72,0,234,NA,3,0,0,0,0
8763,0,0.041068972,41,0,0.30208429,10890,8,0,1,0,1
8764,0,0.107820878,61,0,1749,NA,9,0,1,0,2
8765,0,0.324953297,64,2,5481,NA,14,0,2,0,3
8766,0,0.978936094,77,0,0.146411908,4500,13,0,0,0,0
8767,0,0.031660232,62,0,0.528188725,2500,9,0,2,0,0
8768,0,0.011147735,61,0,0.276473657,3833,10,0,1,0,0
8769,0,0.133996429,55,0,0.044423734,12875,12,0,0,0,3
8770,0,0.162990002,33,0,0.132384126,3300,5,0,0,0,0
8771,0,0.353909739,39,0,0.115245765,3600,5,2,0,1,0
8772,0,0.017127327,60,0,0.013457885,6315,12,0,0,0,0
8773,0,0.004988429,70,0,0.001855288,4311,8,0,0,0,0
8774,0,0.082758106,61,0,0.24905225,6066,8,0,1,0,1
8775,0,0.044850736,55,0,700,NA,8,0,0,0,0
8776,0,0.086375567,72,0,0.290208511,8200,12,0,2,0,0
8777,0,0.023929573,43,0,9908,0,8,0,2,0,0
8778,0,0.311073382,61,1,1.756552283,3700,11,0,1,0,1
8779,0,0.440609679,54,1,0.776889244,2500,6,0,1,0,2
8780,0,0.008742358,88,0,622,NA,3,0,1,0,0
8781,0,0.141742913,45,0,85,NA,4,0,0,0,0
8782,0,0.00850947,39,0,0.041116006,9533,9,0,0,0,3
8783,0,0.900397385,39,2,0.377442578,8750,7,0,2,0,0
8784,0,0.01678737,43,0,0.006397441,2500,1,0,0,0,0
8785,0,0.085216632,72,0,0.235944022,4072,4,0,1,0,0
8786,0,0,35,0,0,NA,2,0,0,0,0
8787,0,0.114662001,56,0,0.530705513,3500,17,0,2,0,0
8788,0,0.159927505,70,0,0.01381567,5500,4,0,0,0,0
8789,0,0,72,0,1039,NA,10,0,1,0,NA
8790,0,1.002341007,76,1,0.88057273,3072,3,0,1,1,0
8791,0,0.81640495,62,0,0.779770656,3400,15,0,1,0,5
8792,1,2.03986711,43,3,0.351429755,2412,6,6,0,1,2
8793,0,0.191208188,61,0,0.152735351,3600,11,0,0,0,0
8794,0,0.612672108,45,0,1012,NA,4,0,0,0,0
8795,0,0.292262876,50,0,0.72101213,7666,13,0,1,0,1
8796,0,0.094851028,69,0,0.197281204,8900,11,0,0,0,0
8797,0,0.30090651,38,1,0.274618031,12500,10,0,3,0,0
8798,0,0.013057032,79,0,0.538945331,2066,11,0,1,0,0
8799,0,0.045800977,41,1,0.162700609,12648,6,0,2,0,1
8800,0,0.002232454,84,0,1313,NA,11,0,1,0,0
8801,0,0.198834022,53,0,0.286332715,1616,10,0,0,0,1
8802,0,0.070859484,69,0,0.651075066,2650,10,0,2,0,0
8803,0,0.557624852,46,0,0.602937226,11166,16,0,2,0,2
8804,0,0.891021968,50,0,0.079120251,3500,6,0,0,0,0
8805,0,0.023770885,81,0,45,NA,4,0,0,0,0
8806,0,0.21672953,62,0,0.213516807,19693,13,0,3,0,1
8807,0,0,43,0,0.12910597,3500,2,0,0,0,0
8808,0,0.026721389,79,0,1144,NA,7,0,1,0,3
8809,0,0.07895871,29,0,0.89276808,400,4,0,0,0,1
8810,0,0.030500942,55,0,0.351916805,16250,8,0,2,0,2
8811,0,0.04589936,58,0,0.267095821,9475,12,0,2,0,0
8812,1,0.820489156,26,0,0.475381155,4000,8,0,1,0,0
8813,0,0.395206857,43,0,0.558449612,9674,17,0,2,0,2
8814,0,0.070147596,36,0,0.108906322,2166,2,0,0,0,0
8815,0,1.009388367,60,1,0.454627676,3316,3,0,1,0,0
8816,0,0.004880836,89,0,0.000476145,10500,12,0,0,0,0
8817,0,0.049482216,47,0,63,NA,4,0,0,0,1
8818,0,0.192402067,32,0,0.458075041,3064,8,0,1,0,0
8819,0,1.034386246,26,0,0.087248322,3128,2,0,0,0,0
8820,0,0.2504846,52,0,1.068605179,2200,10,0,2,0,2
8821,0,0.272086134,81,0,1687,NA,13,0,2,0,0
8822,0,0.9999999,42,0,0.164708823,4000,1,0,0,0,0
8823,0,0.705305355,52,0,0.587886146,7412,15,0,2,0,1
8824,0,0.17290167,42,0,2846,NA,9,0,2,0,0
8825,0,0,68,0,0.264735265,1000,3,0,0,0,0
8826,1,0.048673783,64,0,2446,NA,4,0,2,0,0
8827,0,0.9999999,30,0,0.094446349,5833,3,0,0,0,0
8828,1,0.615692303,73,1,0.82829582,3109,15,0,1,1,0
8829,0,0.324249599,44,0,0.262032823,7250,9,0,1,0,0
8830,0,0.02665556,23,0,0.00039984,2500,2,0,0,0,0
8831,0,0.063346715,65,0,0.659670782,2429,9,0,0,0,0
8832,0,0.078950793,70,1,0.599958045,9533,21,0,1,0,1
8833,0,0.308169183,48,0,898,NA,4,0,2,0,NA
8834,0,0.525505161,49,1,0.777018952,5856,12,0,3,0,0
8835,0,0.909859569,51,1,1.045393137,3700,9,0,2,0,1
8836,0,0.036706571,48,0,0.955213436,1428,6,0,1,0,0
8837,0,0,36,0,0.372424417,5192,9,0,2,0,2
8838,0,0.870812919,63,0,0.594646272,4706,6,0,1,0,0
8839,0,0.056301324,68,0,27.36986301,72,5,0,1,0,0
8840,1,0.719562404,45,1,1058,NA,9,0,0,0,0
8841,0,0.9999999,23,0,0,820,1,0,0,0,0
8842,0,0.023652341,54,1,0.00919816,5000,9,0,0,0,2
8843,0,0,63,0,0.17495637,4583,8,0,1,0,0
8844,0,0.023326186,67,0,1830,NA,5,0,2,0,0
8845,0,0.083294919,54,0,0.123764026,9000,8,0,1,0,0
8846,0,0.44264181,56,1,0.106504469,12083,11,0,0,0,0
8847,0,0.006138718,52,0,0.004997224,1800,9,0,0,0,0
8848,0,0.494789762,54,0,0.620442708,1535,11,0,1,0,0
8849,0,0.109219099,33,0,0.249900008,12500,22,0,2,0,0
8850,0,1.401088929,22,0,351,NA,6,1,0,0,NA
8851,0,0.052358939,59,0,0.141473082,9082,4,0,1,0,0
8852,0,0.9999999,35,0,0,3600,1,0,0,0,0
8853,0,0.928117673,37,1,0.470886688,4138,6,0,0,0,2
8854,1,0.150407085,45,0,0.13027179,3200,3,0,0,0,0
8855,0,1.025329281,49,0,0.171900826,3024,4,0,0,0,0
8856,0,0.509946321,35,0,600,NA,10,0,0,0,0
8857,0,0.049391445,62,0,0.046920821,3750,4,0,1,0,0
8858,0,0.028732042,27,0,0.190391459,2247,4,0,0,0,1
8859,0,0.08925978,48,0,0.264763864,11666,6,0,2,0,4
8860,0,0.157684631,29,0,0.546038544,1400,3,0,1,0,0
8861,0,0,41,0,0.020483712,4051,3,0,0,0,3
8862,0,0.074537651,33,0,0.383969282,4166,4,0,1,0,4
8863,0,0.064736176,48,2,2743,NA,19,0,1,0,0
8864,1,0.823917608,67,0,0.155658019,18000,6,0,1,0,0
8865,0,0,44,0,382,NA,4,0,0,0,2
8866,0,0.906952612,54,0,0.413842906,9000,8,0,1,0,2
8867,0,0.040077494,68,0,2512,NA,6,0,1,0,0
8868,0,0.369756693,45,0,336,1,6,0,0,0,0
8869,0,0.103226799,83,0,473,NA,3,0,0,0,0
8870,0,0.526341482,42,0,0.83230967,7000,11,0,1,0,0
8871,0,0.176202,57,0,0.718774548,2545,7,0,1,0,0
8872,0,0.59390736,38,0,1304,NA,5,0,1,0,2
8873,0,0.143346515,43,0,0.343923573,4500,5,0,1,0,2
8874,0,0.158627087,37,0,0.354041292,10800,7,0,3,0,0
8875,0,0.006331223,30,1,0.257984824,5666,3,1,1,0,0
8876,1,0.943891214,57,3,0.837265094,2500,20,0,0,0,0
8877,0,0.087121732,55,0,0.482688391,5400,18,0,2,0,1
8878,0,0.145012909,49,0,0.34066693,10135,5,0,1,0,3
8879,0,0.095971617,73,0,244,NA,4,0,0,0,0
8880,0,0.040199527,63,0,108,NA,14,0,0,0,0
8881,0,0.038438768,63,0,0.309566787,5539,12,0,1,0,0
8882,0,0.011572498,33,0,0.178455386,4000,5,0,1,0,0
8883,0,0.034484152,44,0,0.114104223,8500,5,0,1,0,2
8884,0,0,61,0,0,2500,8,0,0,0,0
8885,0,0.024449389,30,0,0.002223756,13040,2,0,0,0,2
8886,0,0.086395063,37,0,0.105496808,20047,4,0,3,0,0
8887,0,0.564449312,42,0,0.359531196,2900,6,0,0,0,0
8888,0,0.24664485,34,0,1.819133746,2100,15,0,2,0,3
8889,0,0.002199956,61,0,0.011569776,7000,4,0,1,0,1
8890,0,0.009526486,53,0,0.059987371,4750,8,0,0,0,0
8891,0,0.049087986,57,0,0.269491624,17250,7,0,2,0,0
8892,0,0.156682604,57,0,0.299419981,16895,11,0,3,0,1
8893,0,0.146049454,57,0,0.710577865,6125,6,0,1,0,2
8894,0,0.089324435,53,0,129,NA,10,0,0,0,0
8895,0,0.166892459,65,0,0.325852683,9000,6,0,1,0,0
8896,0,1.008330556,63,0,0.786570743,2084,6,0,1,0,0
8897,0,0,42,0,0.689051825,6000,11,0,2,0,2
8898,1,0.071114838,46,0,0.395168387,12500,16,0,3,0,0
8899,0,0.031553803,32,0,0.032146091,6625,3,0,0,0,0
8900,0,0.632321881,46,1,0.48111332,1508,6,0,0,0,0
8901,0,0.9999999,54,0,0,2166,0,0,0,0,0
8902,0,0.059482369,78,1,1385,NA,17,0,1,0,0
8903,0,0.021047285,52,0,0.006963042,5600,6,0,0,0,1
8904,0,0.057571577,40,0,0.188184664,7667,13,0,1,0,0
8905,1,0.343876931,53,0,0.479320062,11000,9,0,1,0,4
8906,0,0.717976435,28,0,1806,NA,6,0,2,0,0
8907,0,0.169833037,53,1,0.713580247,4859,15,0,2,0,1
8908,0,0.915853202,60,0,1552,NA,7,0,0,0,0
8909,0,0.9999999,61,0,980.5,1,2,0,1,0,0
8910,0,0.065515396,53,0,0.652931854,4416,10,0,1,0,0
8911,0,0.356067184,38,1,0.406532861,2540,7,0,0,0,0
8912,1,0.196118287,31,1,0.420141429,4100,7,0,0,0,0
8913,0,0,61,0,2843,NA,6,0,1,0,0
8914,0,0.160741963,41,0,1825,NA,3,0,1,0,0
8915,0,0.506558797,49,0,0.335743404,13000,16,0,2,0,4
8916,0,0.235751053,48,0,0.752070837,3500,11,0,2,0,0
8917,0,0.020030817,64,0,0.075641144,10800,10,0,0,0,1
8918,1,0.863126782,50,2,0.318368163,10000,12,0,1,0,1
8919,1,1.055090798,62,3,937,NA,9,2,2,3,NA
8920,1,0.651937559,49,2,0.569649123,11399,26,0,4,0,0
8921,1,1.018600531,47,7,4623,NA,18,0,3,2,2
8922,0,0.02272458,45,0,0.801585554,4540,8,0,2,0,2
8923,0,0.40271512,38,0,0.263353328,3500,10,0,0,0,1
8924,0,0,72,0,643,NA,4,0,0,0,0
8925,0,0.052639918,32,0,0.466888796,2400,8,0,1,0,2
8926,0,0.032796624,66,0,0.093536951,11000,10,0,0,0,0
8927,0,0.841253479,49,0,4630,NA,16,0,2,0,0
8928,0,0.05252633,38,0,6102,NA,8,0,2,0,0
8929,0,0.053948298,65,0,0.296114988,9600,20,0,2,0,1
8930,0,0.319320798,44,0,1.102820421,2800,11,0,1,0,2
8931,0,0.9999999,66,1,0.291182796,2324,3,1,1,0,0
8932,0,0.956179048,49,0,0.406383457,4448,8,0,2,0,0
8933,0,0.476723717,61,0,0.31878089,4855,12,0,0,0,2
8934,0,0.9999999,42,0,36,NA,3,0,0,0,0
8935,0,0.030339621,62,0,0.232754136,9610,14,0,2,0,0
8936,0,0,76,0,7,NA,8,0,0,0,0
8937,0,0.123585783,62,0,0.08398024,1416,4,0,0,0,0
8938,0,0.9999999,66,0,0,NA,1,0,0,0,0
8939,0,0.914537927,64,0,0.47157942,4450,7,0,2,0,2
8940,0,0.000393236,57,0,0.372136141,7550,14,0,2,0,1
8941,0,0.075953266,58,0,0.085304743,8580,8,0,0,0,0
8942,0,0.332712149,39,0,0.308034473,7193,13,0,1,0,2
8943,0,0.09508107,54,0,0.157322706,11040,7,0,1,0,0
8944,0,0.019236473,35,0,0.428345031,4416,8,0,1,0,0
8945,0,0.007096545,74,0,0.000571374,10500,3,0,0,0,0
8946,0,0.050766651,55,0,74,NA,5,0,0,0,NA
8947,0,0.003236637,41,0,0.037328356,7500,7,0,0,0,3
8948,0,0.021686018,54,0,0.158932436,8317,4,0,1,0,0
8949,0,0.297644017,65,0,0.440216637,7200,5,0,2,0,1
8950,0,0.126397267,62,1,0.319749216,9250,8,0,1,0,0
8951,0,0.010749731,62,0,0.310169492,12389,18,0,3,0,1
8952,0,0.648700063,64,0,0.637436256,10000,7,0,2,0,0
8953,0,0.333040658,45,0,0.507338358,10083,12,0,4,0,4
8954,0,0.097790221,48,0,0.185312743,9000,5,0,1,0,2
8955,0,0.181110888,61,0,0.351862873,8400,15,0,2,0,0
8956,1,0.98608998,27,0,0.221203916,4800,6,1,0,2,0
8957,0,0.9999999,32,0,579,NA,1,0,1,0,0
8958,0,0.9999999,31,0,0.004126547,726,3,0,0,0,0
8959,1,0.887113227,73,1,0.142055268,2315,10,0,0,0,0
8960,0,0.139435375,66,0,1824,NA,6,0,1,0,0
8961,0,0.9999999,33,0,0.268671432,4056,6,0,0,0,3
8962,0,0.9999999,60,0,0.35412844,1634,2,0,0,0,1
